s_m,x_m,y_m,psi_rad,kappa_radpm,vx_mps,ax_mps2
163.0457390,26.1782280,28.8540698,-1.7309513,0.089553,6.0,0.0
165.0295462,26.0357685,26.8753844,-1.5941675,0.048843,6.0,0.0
167.0194773,26.0854745,24.8860742,-1.5168202,0.029161,6.0,0.0
169.0094581,26.2503940,22.9029389,-1.5022494,-0.014554,6.0,0.0
170.9918583,26.3575272,20.9234357,-1.6502195,-0.136167,6.0,0.0
172.9818578,25.9380182,18.9781568,-1.8520332,-0.070424,6.0,0.0
174.9445109,25.2631259,17.1351897,-2.0643193,-0.145664,6.0,0.0
176.9338223,24.0845668,15.5325799,-2.2441090,-0.039469,6.0,0.0
178.9238045,22.7836291,14.0267279,-2.3826182,-0.100717,6.0,0.0
180.9120139,21.2124527,12.8083760,-2.4882486,-0.006272,6.0,0.0
182.9020097,19.6247745,11.6086422,-2.4979871,-0.003521,6.0,0.0
184.8920094,18.0287252,10.4200609,-2.4926602,0.008877,6.0,0.0
186.8817793,16.4540986,9.2036172,-2.4741076,0.009771,6.0,0.0
188.8717793,14.9032375,7.9566489,-2.4357887,0.028828,6.0,0.0
190.8572583,13.4296400,6.6259959,-2.2840789,0.125441,6.0,0.0
192.8440321,12.3237525,4.9754557,-2.0155557,0.149422,6.0,0.0
194.8272372,11.7396886,3.0802059,-1.7067383,0.168120,6.0,0.0
196.8099222,11.7934063,1.0982487,-1.3531017,0.198083,6.0,0.0
198.7938766,12.5808963,-0.7227220,-1.0444692,0.120381,6.0,0.0
200.7799561,13.7739051,-2.3105639,-0.8918750,0.034775,6.0,0.0
202.7697750,15.0760889,-3.8151224,-0.8453787,0.012060,6.0,0.0
204.7597750,16.4141179,-5.2881392,-0.8494896,-0.016208,6.0,0.0
206.7479048,17.7027715,-6.8020851,-0.9043880,-0.039019,6.0,0.0
208.7379048,18.8714188,-8.4127879,-0.9685283,-0.025613,6.0,0.0
210.7224626,19.9536812,-10.0762715,-1.0583267,-0.064873,6.0,0.0
212.7124578,20.8162460,-11.8696100,-1.2405875,-0.121138,6.0,0.0
214.6855271,21.2296381,-13.7988869,-1.4741240,-0.117191,6.0,0.0
