s_m,x_m,y_m,psi_rad,kappa_radpm,vx_mps,ax_mps2
149.6536261,35.4466931,34.5498977,1.5986676,0.114879,15.0,0.0
151.6490077,33.4758845,34.2577946,1.8406642,0.123280,15.0,0.0
153.6443894,31.6336335,33.4979214,2.0836183,0.124049,15.0,0.0
155.6397711,30.0196158,32.2993363,2.3323616,0.118453,15.0,0.0
157.6351528,28.7616585,30.7816468,2.5663513,0.113517,15.0,0.0
159.6305345,27.8476481,29.0163032,2.7429848,0.062089,15.0,0.0
161.6259161,27.2025163,27.1586437,2.8744457,0.070462,15.0,0.0
163.6212978,26.8065505,25.1894157,3.0033641,0.048537,15.0,0.0
165.6166795,26.6085444,23.1844127,3.0747617,0.022153,15.0,0.0
167.6120612,26.4798328,21.1797102,3.0596753,-0.039186,15.0,0.0
169.6074429,26.1960860,19.1945184,2.9250643,-0.083959,15.0,0.0
171.6028245,25.5937682,17.3196816,2.7229661,-0.120097,15.0,0.0
173.5982062,24.5896743,15.6006951,2.5163413,-0.080416,15.0,0.0
175.5935879,23.3316299,14.0906734,2.3796906,-0.067935,15.0,0.0
177.5889696,21.8657376,12.7412865,2.2566229,-0.047091,15.0,0.0
179.5843513,20.2605275,11.5218651,2.1943999,-0.016778,15.0,0.0
181.5797329,18.6403404,10.3693792,2.1956222,0.018163,15.0,0.0
183.5751146,17.0490852,9.1490306,2.2656884,0.052108,15.0,0.0
185.5704963,15.6018328,7.7763153,2.4061009,0.088828,15.0,0.0
187.5658780,14.3907239,6.1452224,2.6015438,0.099704,15.0,0.0
189.5612597,13.5636807,4.3461339,2.8330418,0.131559,15.0,0.0
191.5566414,13.1945323,2.4001562,3.0604104,0.087179,15.0,0.0
193.5520230,13.2181760,0.4583944,-3.0165281,0.129320,15.0,0.0
195.5474047,13.6954188,-1.4539041,-2.7917046,0.093359,15.0,0.0
197.5427864,14.5700428,-3.3043722,-2.6090135,0.086833,15.0,0.0
199.5381681,15.7036190,-4.9551809,-2.4880318,0.034861,15.0,0.0
201.5335498,16.9559411,-6.5259598,-2.4602425,0.001191,15.0,0.0
203.5289314,18.1906983,-8.0644761,-2.4769552,-0.019009,15.0,0.0
205.5243131,19.3690333,-9.6645727,-2.5471912,-0.050189,15.0,0.0
207.5196948,20.3911575,-11.3849866,-2.6742524,-0.082070,15.0,0.0
209.5150765,21.1076898,-13.2498083,-2.8960269,-0.138397,15.0,0.0
211.5104582,21.3285695,-15.2443226,3.1191618,-0.131196,15.0,0.0
213.5058398,21.0240996,-17.1917066,2.8525197,-0.132506,15.0,0.0
215.5012215,20.2437712,-18.9960772,2.6246374,-0.105997,15.0,0.0
217.4966032,19.0692487,-20.6272766,2.4099869,-0.107269,15.0,0.0
219.4919849,17.6056146,-21.9557339,2.2088218,-0.098058,15.0,0.0
221.4873666,15.8834767,-22.9884769,2.0161582,-0.088850,15.0,0.0
223.4827482,14.0166521,-23.6936778,1.8513551,-0.078180,15.0,0.0
225.4781299,12.0553647,-24.1062819,1.7108474,-0.061051,15.0,0.0
227.4735116,10.0750861,-24.2746175,1.6036856,-0.051218,15.0,0.0
229.4688933,8.0846469,-24.2401605,1.5045084,-0.047564,15.0,0.0
231.4642750,6.1105927,-24.0134492,1.4076025,-0.049914,15.0,0.0
233.4596566,4.1611055,-23.5903210,1.3056748,-0.052538,15.0,0.0
235.4550383,2.2605205,-22.9625663,1.1965095,-0.056645,15.0,0.0
237.4504200,0.4514944,-22.1300674,1.0817328,-0.058916,15.0,0.0
239.4458017,-1.2530024,-21.0877310,0.9623412,-0.058227,15.0,0.0
241.4411834,-2.8221546,-19.8573510,0.8506787,-0.054099,15.0,0.0
243.4365651,-4.2555975,-18.4600569,0.7473793,-0.049117,15.0,0.0
245.4319467,-5.5419250,-16.9318287,0.6533491,-0.044785,15.0,0.0
247.4273284,-6.6808610,-15.3037435,0.5690442,-0.040147,15.0,0.0
249.4227101,-7.6952809,-13.5753314,0.4946271,-0.033650,15.0,0.0
251.4180918,-8.5823881,-11.7998677,0.4328962,-0.031149,15.0,0.0
253.4134735,-9.3602704,-9.9679684,0.3700140,-0.033010,15.0,0.0
255.4088551,-10.0104820,-8.0865832,0.2912699,-0.045706,15.0,0.0
257.4042368,-10.4893826,-6.1523692,0.1919702,-0.052885,15.0,0.0
259.3996185,-10.7624244,-4.1695438,0.0801610,-0.055949,15.0,0.0
261.3950002,-10.8162656,-2.1748650,-0.0237374,-0.048579,15.0,0.0
263.3903819,-10.6777139,-0.1809548,-0.1111980,-0.037789,15.0,0.0
265.3857635,-10.3895253,1.7925550,-0.1751637,-0.027075,15.0,0.0
267.3811452,-9.9948071,3.7471855,-0.2203755,-0.018118,15.0,0.0
269.3765269,-9.5296685,5.6845734,-0.2482951,-0.010175,15.0,0.0
271.3719086,-9.0247843,7.6141724,-0.2610308,-0.002655,15.0,0.0
273.3672903,-8.5090428,9.5430318,-0.2591246,0.004507,15.0,0.0
275.3626719,-8.0124471,11.4710950,-0.2423774,0.012405,15.0,0.0
277.3580536,-7.5621336,13.4167968,-0.2100027,0.019897,15.0,0.0
279.3534353,-7.1894067,15.3787746,-0.1630851,0.027072,15.0,0.0
281.3488170,-6.9217724,17.3596414,-0.1041548,0.031529,15.0,0.0
283.3441987,-6.7799663,19.3539200,-0.0361837,0.036152,15.0,0.0
285.3395803,-6.7822167,21.3492046,0.0398295,0.040339,15.0,0.0
287.3349620,-6.9456624,23.3426850,0.1252250,0.044763,15.0,0.0
289.3303437,-7.2833148,25.2974260,0.2192078,0.053232,15.0,0.0
291.3257254,-7.8305647,27.2125727,0.3429783,0.069733,15.0,0.0
293.3211071,-8.6414006,29.0454765,0.4944188,0.083611,15.0,0.0
295.3164888,-9.7476862,30.7116910,0.6794749,0.083296,15.0,0.0
297.3118704,-11.0871342,32.1664407,0.7900500,0.027545,15.0,0.0
299.3072521,-12.5358192,33.5086233,0.8616679,0.041347,15.0,0.0
301.3026338,-14.0920927,34.7332633,0.9509318,0.053662,15.0,0.0
303.2980155,-15.8116048,35.8055017,1.0836254,0.075404,15.0,0.0
305.2933972,-17.6386494,36.5997072,1.2401683,0.082315,15.0,0.0
307.2887788,-19.5701770,37.0870655,1.4047888,0.076417,15.0,0.0
309.2841605,-21.5594755,37.2764674,1.5418587,0.061162,15.0,0.0
311.2795422,-23.5590321,37.2168852,1.6572112,0.054865,15.0,0.0
313.2749239,-25.5422458,36.9367869,1.7637442,0.050804,15.0,0.0
315.2703056,-27.4707977,36.4616038,1.8592688,0.045550,15.0,0.0
317.2656872,-29.3604255,35.8059398,1.9505666,0.045731,15.0,0.0
319.2610689,-31.1678506,34.9880806,2.0430975,0.053710,15.0,0.0
321.2564506,-32.8838208,33.9741834,2.1735499,0.076801,15.0,0.0
323.2518323,-34.4321425,32.7138464,2.3385803,0.089416,15.0,0.0
325.2472140,-35.7339661,31.1950493,2.5293071,0.095776,15.0,0.0
327.2425956,-36.7153194,29.4680154,2.7213047,0.096758,15.0,0.0
329.2379773,-37.3587820,27.5790210,2.9002527,0.081841,15.0,0.0
331.2333590,-37.6800464,25.6302007,3.0541628,0.073605,15.0,0.0
333.2287407,-37.7197739,23.6540091,-3.0978720,0.064082,15.0,0.0
335.2241224,-37.4995809,21.6471119,-2.9660629,0.065264,15.0,0.0
337.2195040,-37.0417119,19.7222443,-2.8557443,0.047936,15.0,0.0
339.2148857,-36.3903296,17.8194855,-2.7731047,0.031965,15.0,0.0
341.2102674,-35.6234063,15.9749733,-2.7282063,0.013263,15.0,0.0
343.2056491,-34.8004571,14.1385056,-2.7178003,-0.003035,15.0,0.0
345.2010308,-33.9978033,12.3162846,-2.7409707,-0.018757,15.0,0.0
347.1964125,-33.2649991,10.4718176,-2.7896480,-0.030138,15.0,0.0
349.1917941,-32.6532242,8.5892279,-2.8738026,-0.054952,15.0,0.0
351.1871758,-32.2424357,6.6315178,-3.0010695,-0.072006,15.0,0.0
353.1825575,-32.1225835,4.6354492,3.1108671,-0.102541,15.0,0.0
355.1779392,-32.3852952,2.6264200,2.9194775,-0.084705,15.0,0.0
357.1733209,-32.9781500,0.7439486,2.7462356,-0.105111,15.0,0.0
359.1687025,-33.9274673,-0.9710743,2.5250050,-0.109769,15.0,0.0
361.1640842,-35.2460405,-2.4619953,2.3106917,-0.107220,15.0,0.0
363.1594659,-36.8342046,-3.6542969,2.1387827,-0.055290,15.0,0.0
365.1548476,-38.5794037,-4.6774627,2.0789331,-0.011199,15.0,0.0
367.1502293,-40.3316512,-5.6424344,2.0759520,0.008503,15.0,0.0
369.1456109,-42.0779985,-6.6441704,2.1140473,0.029254,15.0,0.0
371.1409926,-43.7372813,-7.7315163,2.1973974,0.061125,15.0,0.0
373.1363743,-45.2442549,-9.0221728,2.3834227,0.129564,15.0,0.0
375.1317560,-46.3970323,-10.6323041,2.6577114,0.136398,15.0,0.0
377.1271377,-47.0770958,-12.4843317,2.9227881,0.139004,15.0,0.0
379.1225193,-47.2266129,-14.4815136,-3.0712786,0.137025,15.0,0.0
381.1179010,-46.8315185,-16.4398000,-2.8175771,0.125499,15.0,0.0
383.1132827,-45.9828437,-18.2280275,-2.5953769,0.082415,15.0,0.0
385.1086644,-44.8551464,-19.8554083,-2.4881661,0.047894,15.0,0.0
387.1040461,-43.5463043,-21.3875788,-2.3760205,0.063055,15.0,0.0
389.0994277,-42.0802390,-22.7424430,-2.2612644,0.052881,15.0,0.0
391.0948094,-40.4725198,-23.9371109,-2.1620142,0.040665,15.0,0.0
393.0901911,-38.7883260,-24.9940523,-2.1105292,0.010410,15.0,0.0
395.0855728,-37.0707382,-26.0071930,-2.0984365,0.004000,15.0,0.0
397.0809545,-35.3439539,-27.0070794,-2.0937916,0.001444,15.0,0.0
399.0763362,-33.6141536,-28.0015605,-2.0915487,0.000803,15.0,0.0
401.0717178,-31.8828946,-28.9929240,-2.0902030,0.000584,15.0,0.0
403.0670995,-30.1499636,-29.9825731,-2.0892364,0.000355,15.0,0.0
405.0624812,-28.4164163,-30.9709653,-2.0888290,0.000053,15.0,0.0
407.0578629,-26.6830084,-31.9590136,-2.0889946,-0.000216,15.0,0.0
409.0532446,-24.9498030,-32.9479382,-2.0896931,-0.000486,15.0,0.0
411.0486262,-23.2175831,-33.9385289,-2.0909364,-0.000760,15.0,0.0
413.0440079,-21.4869529,-34.9316970,-2.0927262,-0.001034,15.0,0.0
415.0393896,-19.7583081,-35.9284705,-2.0950607,-0.001305,15.0,0.0
417.0347713,-18.0323138,-36.9297132,-2.0979329,-0.001574,15.0,0.0
419.0301530,-16.3094371,-37.9364036,-2.1013584,-0.001861,15.0,0.0
421.0255346,-14.5903471,-38.9494619,-2.1053499,-0.002120,15.0,0.0
423.0209163,-12.8755851,-39.9697550,-2.1097909,-0.002331,15.0,0.0
425.0162980,-11.1654094,-40.9978621,-2.1142770,-0.002116,15.0,0.0
427.0116797,-9.4596481,-42.0331463,-2.1182352,-0.001863,15.0,0.0
429.0070614,-7.7577463,-43.0747729,-2.1217295,-0.001639,15.0,0.0
431.0024430,-6.0592080,-44.1219876,-2.1247681,-0.001405,15.0,0.0
432.9978247,-4.3636350,-45.1739448,-2.1273359,-0.001170,15.0,0.0
434.9932064,-2.6705576,-46.2298384,-2.1294408,-0.000939,15.0,0.0
436.9885881,-0.9793706,-47.2889572,-2.1310789,-0.000701,15.0,0.0
438.9839698,0.7102802,-48.3504102,-2.1322433,-0.000472,15.0,0.0
440.9793514,2.3988694,-49.4134198,-2.1329723,-0.000259,15.0,0.0
442.9747331,4.0869785,-50.4772954,-2.1332034,0.000039,15.0,0.0
444.9701148,5.7752860,-51.5411278,-2.1328634,0.000220,15.0,0.0
446.9654965,7.4638684,-52.6041678,-2.1324666,0.000178,15.0,0.0
448.9608782,9.1531571,-53.6648055,-2.1291882,0.003579,15.0,0.0
450.9562599,10.8495812,-54.7129996,-2.1176745,0.008818,15.0,0.0
452.9516415,12.5662106,-55.7317117,-2.0926061,0.016245,15.0,0.0
454.9470232,14.3124106,-56.6840857,-2.0393280,0.039412,15.0,0.0
456.9424049,16.1379079,-57.5018861,-1.9372964,0.061372,15.0,0.0
458.9377866,18.0463278,-58.0876381,-1.7918084,0.085687,15.0,0.0
460.9331683,20.0708963,-58.3560523,-1.6175644,0.079515,15.0,0.0
462.9285499,22.0365534,-58.2907004,-1.4553527,0.080099,15.0,0.0
464.9239316,23.9687156,-57.9562488,-1.3713521,0.007541,15.0,0.0
466.9193133,25.8760274,-57.5048777,-1.2847664,0.071340,15.0,0.0
468.9146950,27.7548031,-56.7969291,-1.1440119,0.055797,15.0,0.0
470.9100767,29.5588123,-55.8632908,-1.0464775,0.042947,15.0,0.0
472.9054583,31.2610191,-54.7884404,-0.9732280,0.029360,15.0,0.0
474.9008400,32.8754316,-53.6281445,-0.9217728,0.029494,15.0,0.0
476.8962217,34.4078676,-52.3835514,-0.8520726,0.039261,15.0,0.0
478.8916034,35.8496945,-51.0256913,-0.7814068,0.031126,15.0,0.0
480.8869851,37.2108115,-49.5747894,-0.7274818,0.025090,15.0,0.0
482.8823667,38.5152656,-48.0337545,-0.6774322,0.024904,15.0,0.0
484.8777484,39.7314256,-46.4419864,-0.6270885,0.025870,15.0,0.0
486.8731301,40.8701717,-44.7783277,-0.5736423,0.024913,15.0,0.0
488.8685118,41.9009473,-43.1002070,-0.5296881,0.019785,15.0,0.0
490.8638935,42.8843315,-41.3506702,-0.4974571,0.010846,15.0,0.0
492.8592751,43.8035509,-39.6158783,-0.4698919,0.029762,15.0,0.0
494.8546568,44.6343549,-37.7993747,-0.3796622,0.051947,15.0,0.0
496.8500385,45.2813159,-35.9089340,-0.2812297,0.047618,15.0,0.0
498.8454202,45.7466727,-33.9666731,-0.1915142,0.041193,15.0,0.0
500.8408019,46.0506356,-31.9866146,-0.1150948,0.035121,15.0,0.0
502.8361836,46.2142229,-29.9972124,-0.0508950,0.029406,15.0,0.0
504.8315652,46.2631604,-28.0010154,-0.0025651,0.016931,15.0,0.0
506.8269469,46.2449922,-26.0084824,0.0160390,0.003786,15.0,0.0
508.8223286,46.2079359,-24.0133459,0.0198554,0.000034,15.0,0.0
510.8177103,46.1697904,-22.0180590,0.0181834,-0.000892,15.0,0.0
512.8130920,46.1351443,-20.0234473,0.0166224,-0.000696,15.0,0.0
514.8084736,46.1033019,-18.0282565,0.0153241,-0.000606,15.0,0.0
516.8038553,46.0738634,-16.0330564,0.0142213,-0.000493,15.0,0.0
518.7992370,46.0463921,-14.0381377,0.0133584,-0.000374,15.0,0.0
520.7946187,46.0204098,-12.0429110,0.0127208,-0.000265,15.0,0.0
522.7900004,45.9954832,-10.0477745,0.0123024,-0.000154,15.0,0.0
524.7853820,45.9711688,-8.0526295,0.0121068,-0.000044,15.0,0.0
526.7807637,45.9470343,-6.0574302,0.0121176,0.000055,15.0,0.0
528.7761454,45.9226742,-4.0624379,0.0123455,0.000181,15.0,0.0
530.7715271,45.8975895,-2.0671134,0.0128272,0.000233,15.0,0.0
532.7669088,45.8717183,-0.0719814,0.0130124,-0.000047,15.0,0.0
534.7622904,45.8460491,1.9231267,0.0126093,-0.000370,15.0,0.0
536.7576721,45.8218476,3.9186391,0.0115330,-0.000706,15.0,0.0
538.7530538,45.8004533,5.9138609,0.0098053,-0.001026,15.0,0.0
540.7484355,45.7831448,7.9091378,0.0074348,-0.001352,15.0,0.0
542.7438172,45.7712196,9.9045859,0.0044087,-0.001677,15.0,0.0
544.7391988,45.7659623,11.8998701,0.0007603,-0.001980,15.0,0.0
546.7345805,45.7686040,13.8952006,-0.0035305,-0.002341,15.0,0.0
548.7299622,45.7805531,15.8904983,-0.0084734,-0.002054,15.0,0.0
550.7253439,45.7992069,17.8853295,-0.0090583,0.001463,15.0,0.0
552.7207256,45.8093505,19.8826745,0.0034928,0.014249,15.0,0.0
554.7161072,45.7623023,21.8747602,0.0499763,0.034167,15.0,0.0
556.7114889,45.5757669,23.8553336,0.1473233,0.062604,15.0,0.0
558.7068706,45.1485911,25.8131337,0.2824987,0.066025,15.0,0.0
560.7022523,44.4644826,27.6910449,0.4182189,0.069580,15.0,0.0
562.6976340,43.5339062,29.4757778,0.5348230,0.045078,15.0,0.0
564.6930157,42.4556506,31.1237292,0.6394210,0.084396,15.0,0.0
566.6883973,41.1233180,32.5825527,0.8504593,0.113959,15.0,0.0
568.6837790,39.4713777,33.7147419,1.0985052,0.140927,15.0,0.0
570.6791607,37.5800080,34.3671723,1.3695002,0.120496,15.0,0.0
572.6745424,35.6015723,34.5420847,1.5937839,0.114452,15.0,0.0
574.6699241,33.6357140,34.2665405,1.8273072,0.117206,15.0,0.0
576.6653057,31.7822152,33.5419935,2.0603158,0.119371,15.0,0.0
578.6606874,30.1385595,32.3896123,2.3033391,0.119386,15.0,0.0
580.6560691,28.8386676,30.8988479,2.5476308,0.119885,15.0,0.0
582.6514508,27.9021058,29.1434677,2.7373931,0.066955,15.0,0.0
584.6468325,27.2497163,27.2938972,2.8679826,0.066311,15.0,0.0
586.6422141,26.8297384,25.3275829,2.9867857,0.045625,15.0,0.0
588.6375958,26.5967143,23.3290388,3.0582586,0.027506,15.0,0.0
590.6329775,26.4500612,21.3220864,3.0606455,-0.027237,15.0,0.0
592.6283592,26.1953289,19.3385348,2.9505640,-0.077140,15.0,0.0
594.6237409,25.6441001,17.4453215,2.7475843,-0.129169,15.0,0.0
596.6191225,24.6677049,15.7059357,2.5269918,-0.086630,15.0,0.0
598.6145042,23.4176399,14.1864441,2.3833277,-0.069274,15.0,0.0
600.6098859,21.9572068,12.8328991,2.2599178,-0.047443,15.0,0.0
602.6052676,20.3613550,11.6122883,2.1978395,-0.016557,15.0,0.0
604.6006493,18.7407130,10.4521879,2.1979964,0.017531,15.0,0.0
606.5960309,17.1516902,9.2291864,2.2664803,0.050265,15.0,0.0
608.5914126,15.7013330,7.8602125,2.3990619,0.082864,15.0,0.0
610.5867943,14.4752471,6.2514681,2.5854054,0.097835,15.0,0.0
612.5821760,13.6138477,4.4645350,2.8116698,0.128181,15.0,0.0
614.5775577,13.2028497,2.5096195,3.0501565,0.107728,15.0,0.0
616.5729394,13.2352064,0.5753088,-3.0095830,0.117260,15.0,0.0
618.5683210,13.6820614,-1.3347214,-2.8256124,0.084308,15.0,0.0
620.5637027,14.4931478,-3.2179602,-2.6380979,0.097700,15.0,0.0
622.5590844,15.5918424,-4.8867238,-2.4977562,0.045892,15.0,0.0
624.5544661,16.8542036,-6.4602666,-2.4454683,0.009393,15.0,0.0
626.5498478,18.1179840,-7.9774317,-2.4603529,-0.026166,15.0,0.0
628.5452294,19.3185333,-9.5701352,-2.5391550,-0.051299,15.0,0.0
630.5406111,20.3507054,-11.2762673,-2.6657540,-0.081869,15.0,0.0
632.5359928,21.0826170,-13.1262755,-2.8830682,-0.135342,15.0,0.0
634.5313745,21.3303949,-15.1070180,3.1327559,-0.133108,15.0,0.0
636.5267562,21.0493375,-17.0630930,2.8627107,-0.138779,15.0,0.0
638.5221378,20.2497662,-18.8788558,2.5958648,-0.122894,15.0,0.0
640.5175195,19.0227187,-20.4565850,2.3709645,-0.105832,15.0,0.0
642.5129012,17.4991602,-21.7389637,2.1765489,-0.087268,15.0,0.0
644.5082829,15.7748985,-22.7373012,2.0187749,-0.075360,15.0,0.0
646.5036646,13.9147077,-23.4657475,1.8698168,-0.073814,15.0,0.0
648.4990462,11.9731993,-23.9177504,1.7321889,-0.064978,15.0,0.0
650.4944279,9.9878899,-24.1135063,1.6075282,-0.060073,15.0,0.0
652.4898096,7.9951854,-24.0711351,1.4935629,-0.054327,15.0,0.0
654.4851913,6.0208711,-23.8108738,1.3861551,-0.053540,15.0,0.0
656.4805730,4.0831479,-23.3410953,1.2798923,-0.053104,15.0,0.0
658.4759546,2.2020266,-22.6670782,1.1734574,-0.053405,15.0,0.0
660.4713363,0.4073442,-21.7989010,1.0669166,-0.053681,15.0,0.0
662.4667180,-1.2873728,-20.7420115,0.9599798,-0.052276,15.0,0.0
664.4620997,-2.8600570,-19.5160894,0.8580853,-0.049992,15.0,0.0
666.4574814,-4.3064633,-18.1371326,0.7615196,-0.046780,15.0,0.0
668.4528631,-5.6172228,-16.6294613,0.6707170,-0.043956,15.0,0.0
670.4482447,-6.7859338,-15.0195797,0.5860795,-0.041137,15.0,0.0
672.4436264,-7.8235509,-13.3122166,0.5072567,-0.037639,15.0,0.0
674.4390081,-8.7261124,-11.5376408,0.4337795,-0.037099,15.0,0.0
676.4343898,-9.4953725,-9.7022304,0.3595873,-0.039368,15.0,0.0
678.4297715,-10.1175771,-7.8061050,0.2714508,-0.048695,15.0,0.0
680.4251531,-10.5541869,-5.8634080,0.1692262,-0.053549,15.0,0.0
682.4205348,-10.7821092,-3.8786089,0.0595392,-0.052423,15.0,0.0
684.4159165,-10.8030743,-1.8819874,-0.0353927,-0.042972,15.0,0.0
686.4112982,-10.6561857,0.1069617,-0.1070793,-0.028429,15.0,0.0
688.4066799,-10.3960417,2.0832444,-0.1517357,-0.019855,15.0,0.0
690.4020615,-10.0557061,4.0518352,-0.1902320,-0.018614,15.0,0.0
692.3974432,-9.6411766,6.0024425,-0.2293079,-0.020779,15.0,0.0
694.3928249,-9.1459245,7.9375659,-0.2708284,-0.017714,15.0,0.0
696.3882066,-8.5846176,9.8514269,-0.2965174,-0.008019,15.0,0.0
698.3835883,-7.9988215,11.7574223,-0.2933802,0.011278,15.0,0.0
700.3789699,-7.4565325,13.6723990,-0.2528257,0.028441,15.0,0.0
702.3743516,-7.0206012,15.6250726,-0.1819914,0.041825,15.0,0.0
704.3697333,-6.7423236,17.5945857,-0.0987632,0.042005,15.0,0.0
706.3651150,-6.6298517,19.5982696,-0.0130207,0.042993,15.0,0.0
708.3604967,-6.6902247,21.5896181,0.0744628,0.045494,15.0,0.0
710.3558783,-6.9322582,23.5889850,0.1661624,0.045143,15.0,0.0
712.3512600,-7.3481146,25.5276535,0.2577698,0.049288,15.0,0.0
