s_m,x_m,y_m,psi_rad,kappa_radpm,vx_mps,ax_mps2
18.7447441,2.7877158,-50.7913901,-2.1056923,0.001166,14.0000,0.0000
18.9946740,3.0027577,-50.9187556,-2.1053266,0.001761,14.0000,-0.0420
19.2446039,3.2178577,-51.0460226,-2.1047581,0.002795,13.9993,-2.5874
19.4945338,3.4330468,-51.1731394,-2.1039296,0.003834,13.9530,-2.5611
19.7444637,3.6483544,-51.3000551,-2.1029151,0.004275,13.9070,-2.5358
19.9943937,3.8637975,-51.4267407,-2.1017927,0.004707,13.8614,-2.5348
20.2443236,4.0793882,-51.5531769,-2.1006139,0.004720,13.8156,-2.5342
20.4942535,4.2951262,-51.6793577,-2.0994335,0.004726,13.7697,-2.5342
20.7441834,4.5110156,-51.8052857,-2.0982590,0.004672,13.7236,-2.5370
20.9941134,4.7270479,-51.9309593,-2.0970982,0.004617,13.6773,-2.5399
21.2440433,4.9432296,-52.0563861,-2.0959512,0.004562,13.6308,-2.5427
21.4939732,5.1595492,-52.1815635,-2.0948180,0.004507,13.5841,-2.5425
21.7439031,5.3760139,-52.3064984,-2.0936859,0.004554,13.5373,-2.5395
21.9938330,5.5926180,-52.4311854,-2.0925415,0.004603,13.4903,-2.5164
22.2437630,5.8093670,-52.5556196,-2.0913391,0.005024,13.4436,-2.4932
22.4936929,6.0262753,-52.6797834,-2.0900300,0.005451,13.3972,-2.4586
22.7436228,6.2433464,-52.8036455,-2.0885875,0.006096,13.3512,-2.4243
22.9935527,6.4606172,-52.9271831,-2.0869828,0.006744,13.3058,-2.3658
23.2434826,6.6780834,-53.0503419,-2.0851590,0.007858,13.2613,-2.3077
23.4934126,6.8958095,-53.1730836,-2.0830547,0.008980,13.2177,-2.2453
23.7433425,7.1137906,-53.2953242,-2.0806587,0.010197,13.1752,-2.1836
23.9932724,7.3321049,-53.4170213,-2.0779579,0.011414,13.1337,-2.1255
24.2432023,7.5507417,-53.5380826,-2.0749598,0.012578,13.0932,-2.0681
24.4931322,7.7697825,-53.6584695,-2.0716710,0.013739,13.0536,-2.0191
24.7430622,7.9892090,-53.7780908,-2.0681106,0.014750,13.0149,-1.9708
24.9929921,8.2091018,-53.8969169,-2.0642980,0.015757,12.9770,-1.9268
25.2429220,8.4294325,-54.0148618,-2.0602432,0.016691,12.9399,-1.8833
25.4928519,8.6502824,-54.1319019,-2.0559552,0.017621,12.9034,-1.8411
25.7427819,8.8716153,-54.2479526,-2.0514369,0.018537,12.8677,-1.7993
25.9927118,9.0935147,-54.3629928,-2.0466893,0.019452,12.8327,-1.7584
26.2426417,9.3159389,-54.4769367,-2.0417150,0.020357,12.7984,-1.7178
26.4925716,9.5389723,-54.5897638,-2.0365137,0.021262,12.7648,-1.6775
26.7425015,9.7625692,-54.7013876,-2.0310865,0.022171,12.7320,-1.6374
26.9924315,9.9868146,-54.8117872,-2.0254312,0.023081,12.6998,-1.6015
27.2423614,10.2116584,-54.9208754,-2.0195588,0.023912,12.6682,-1.5661
27.4922913,10.4371853,-55.0286347,-2.0134785,0.024740,12.6373,-1.5330
27.7422212,10.6633379,-55.1349808,-2.0071973,0.025525,12.6069,-1.5002
27.9921511,10.8902013,-55.2398992,-2.0007195,0.026308,12.5771,-1.4674
28.2420811,11.1177124,-55.3433065,-1.9940462,0.027099,12.5480,-1.4347
28.4920110,11.3459562,-55.4451875,-1.9871738,0.027891,12.5193,-1.4025
28.7419409,11.5748669,-55.5454584,-1.9801052,0.028678,12.4913,-1.3704
28.9918708,11.8045281,-55.6441023,-1.9728388,0.029465,12.4639,-1.3386
29.2418007,12.0348719,-55.7410364,-1.9653769,0.030252,12.4370,-1.3070
29.4917307,12.2659794,-55.8362415,-1.9577169,0.031040,12.4107,-1.2755
29.7416606,12.4977816,-55.9296360,-1.9498611,0.031829,12.3850,-1.2441
29.9915905,12.7303557,-56.0211979,-1.9418069,0.032618,12.3599,-1.2128
30.2415204,12.9636330,-56.1108471,-1.9335564,0.033410,12.3353,-1.1816
30.4914503,13.1976855,-56.1985583,-1.9251065,0.034203,12.3113,-1.1504
30.7413803,13.4324455,-56.2842532,-1.9164591,0.035000,12.2880,-1.1191
30.9913102,13.6679788,-56.3679029,-1.9076110,0.035800,12.2652,-1.0878
31.2412401,13.9042198,-56.4494310,-1.8985637,0.036604,12.2430,-1.0564
31.4911700,14.1412266,-56.5288043,-1.8893137,0.037412,12.2214,-1.0248
31.7411000,14.3789372,-56.6059490,-1.8798620,0.038227,12.2004,-0.9931
31.9910299,14.6174003,-56.6808273,-1.8702051,0.039047,12.1801,-0.9611
32.2409598,14.8565585,-56.7533676,-1.8603432,0.039876,12.1603,-0.9289
32.4908897,15.0964500,-56.8235272,-1.8502724,0.040710,12.1412,-0.8963
32.7408196,15.3370231,-56.8912368,-1.8399928,0.041554,12.1228,-0.8635
32.9907496,15.5783038,-56.9564489,-1.8295006,0.042405,12.1050,-0.8297
33.2406795,15.8202480,-57.0190964,-1.8187941,0.043277,12.0878,-0.7955
33.4906094,16.0628669,-57.0791262,-1.8078675,0.044159,12.0714,-0.7612
33.7405393,16.3061242,-57.1364724,-1.7967202,0.045046,12.0556,-0.7266
33.9904692,16.5500186,-57.1910779,-1.7853504,0.045938,12.0405,-0.6981
34.2403992,16.7945176,-57.2428794,-1.7737727,0.046688,12.0260,-0.6706
34.4903291,17.0396092,-57.2918253,-1.7620128,0.047418,12.0121,-0.6442
34.7402590,17.2852623,-57.3378632,-1.7500731,0.048122,11.9987,-0.6175
34.9901889,17.5314501,-57.3809431,-1.7379577,0.048831,11.9858,-0.5904
35.2401188,17.7781507,-57.4210161,-1.7256638,0.049547,11.9735,-0.5628
35.4900488,18.0253196,-57.4580297,-1.7131901,0.050274,11.9617,-0.5345
35.7399787,18.2729469,-57.4919365,-1.7005323,0.051015,11.9505,-0.5056
35.9899086,18.5209700,-57.5226811,-1.6876882,0.051771,11.9400,-0.4762
36.2398385,18.7693906,-57.5502163,-1.6746531,0.052534,11.9300,-0.4461
36.4897684,19.0181271,-57.5744850,-1.6614271,0.053311,11.9206,-0.4168
36.7396984,19.2671922,-57.5954398,-1.6480069,0.054068,11.9119,-0.3871
36.9896283,19.5164870,-57.6130249,-1.6343996,0.054830,11.9038,-0.3578
37.2395582,19.7660353,-57.6271943,-1.6206007,0.055579,11.8963,-0.3278
37.4894881,20.0157167,-57.6378942,-1.6066160,0.056342,11.8894,-0.3029
37.7394181,20.2655679,-57.6450792,-1.5924489,0.056983,11.8830,-0.2790
37.9893480,20.5154474,-57.6487045,-1.5781323,0.057595,11.8771,-0.2608
38.2392779,20.7654056,-57.6487333,-1.5636716,0.058072,11.8716,-0.2438
38.4892078,21.0152822,-57.6451350,-1.5491038,0.058519,11.8665,-0.2337
38.7391377,21.2651398,-57.6378817,-1.5344349,0.058802,11.8616,-0.2255
38.9890677,21.5147990,-57.6269600,-1.5197111,0.059039,11.8568,-0.2255
39.2389976,21.7643417,-57.6123552,-1.5049846,0.058600,11.8521,-0.2047
39.4889275,22.0135673,-57.5941029,-1.4904251,0.057929,11.8478,-0.1744
39.7388574,22.2625946,-57.5722420,-1.4761232,0.056201,11.8441,-0.0997
39.9887873,22.5111894,-57.5468957,-1.4623433,0.054093,11.8420,-0.0097
40.2387173,22.7594896,-57.5181775,-1.4489960,0.052962,11.8418,0.0381
40.4886472,23.0073158,-57.4861847,-1.4358636,0.052136,11.8426,0.0727
40.7385771,23.2547656,-57.4509488,-1.4228052,0.052759,11.8441,0.0457
40.9885070,23.5016882,-57.4124590,-1.4094704,0.053966,11.8451,-0.0057
41.2384369,23.7481196,-57.3706387,-1.3959073,0.054324,11.8450,-0.0208
41.4883669,23.9939046,-57.3254870,-1.3823276,0.054354,11.8445,-0.0218
41.7382968,24.2390969,-57.2769923,-1.3687394,0.054377,11.8441,-0.0226
41.9882267,24.4835735,-57.2251772,-1.3551468,0.054404,11.8436,-0.0236
42.2381566,24.7273635,-57.1700352,-1.3415722,0.054142,11.8431,-0.0123
42.4880865,24.9703455,-57.1116091,-1.3280853,0.053795,11.8428,0.0025
42.7380165,25.2125614,-57.0499113,-1.3146885,0.053382,11.8429,0.0199
42.9879464,25.4538890,-56.9849992,-1.3014021,0.052950,11.8433,0.0380
43.2378763,25.6943800,-56.9168874,-1.2882274,0.052453,11.8441,0.0587
43.4878062,25.9339142,-56.8456415,-1.2751827,0.051945,11.8453,0.0796
43.7377362,26.1725483,-56.7712782,-1.2622648,0.051410,11.8470,0.1015
43.9876661,26.4101609,-56.6938699,-1.2494845,0.050873,11.8492,0.1234
44.2375960,26.6468169,-56.6134310,-1.2368371,0.050322,11.8518,0.1457
44.4875259,26.8823949,-56.5300389,-1.2243303,0.049772,11.8548,0.1677
44.7374558,27.1169662,-56.4437051,-1.2119591,0.049213,11.8584,0.1900
44.9873858,27.3504081,-56.3545116,-1.1997302,0.048657,11.8624,0.2120
45.2373157,27.5827983,-56.2624659,-1.1876353,0.048122,11.8668,0.2330
45.4872456,27.8140137,-56.1676528,-1.1756754,0.047595,11.8717,0.2535
45.7371755,28.0441362,-56.0700746,-1.1638480,0.047035,11.8771,0.2753
45.9871054,28.2730444,-55.9698205,-1.1521642,0.046474,11.8829,0.2970
46.2370354,28.5008255,-55.8668907,-1.1406201,0.045892,11.8891,0.3194
46.4869653,28.7273573,-55.7613802,-1.1292244,0.045311,11.8958,0.3417
46.7368952,28.9527320,-55.6532853,-1.1179615,0.044816,11.9030,0.3602
46.9868251,29.1768298,-55.5426985,-1.1068224,0.044332,11.9106,0.3782
47.2367550,29.3997382,-55.4296103,-1.0957994,0.043870,11.9185,0.3951
47.4866850,29.6213461,-55.3141093,-1.0848933,0.043413,11.9268,0.4118
47.7366149,29.8417343,-55.1961858,-1.0740985,0.042962,11.9354,0.4281
47.9865448,30.0607983,-55.0759277,-1.0634184,0.042513,11.9444,0.4443
48.2364747,30.2786153,-54.9533239,-1.0528423,0.042114,11.9537,0.4583
48.4864046,30.4950885,-54.8284582,-1.0423675,0.041717,11.9632,0.4721
48.7363346,30.7102863,-54.7013194,-1.0319857,0.041355,11.9731,0.4844
48.9862645,30.9241238,-54.5719841,-1.0216958,0.040995,11.9832,0.4966
49.2361944,31.1366562,-54.4404450,-1.0114896,0.040671,11.9936,0.5071
49.4861243,31.3478136,-54.3067693,-1.0013656,0.040350,12.0041,0.5176
49.7360543,31.5576348,-54.1709562,-0.9913171,0.040058,12.0149,0.5267
49.9859842,31.7660670,-54.0330617,-0.9813421,0.039770,12.0259,0.5357
50.2359141,31.9731331,-53.8930918,-0.9714338,0.039517,12.0370,0.5430
50.4858440,32.1787951,-53.7510917,-0.9615890,0.039267,12.0482,0.5503
50.7357739,32.3830622,-53.6070740,-0.9518048,0.039028,12.0597,0.5571
50.9857039,32.5859091,-53.4610749,-0.9420801,0.038796,12.0712,0.5635
51.2356338,32.7873347,-53.3131125,-0.9324079,0.038603,12.0829,0.5683
51.4855637,32.9873207,-53.1632157,-0.9227840,0.038411,12.0946,0.5730
51.7354936,33.1858586,-53.0114059,-0.9132086,0.038214,12.1064,0.5779
51.9854235,33.3829398,-52.8577053,-0.9036822,0.038020,12.1184,0.5827
52.2353535,33.5785483,-52.7021413,-0.8942029,0.037837,12.1304,0.5870
52.4852834,33.7726827,-52.5447298,-0.8847683,0.037670,12.1425,0.5906
52.7352133,33.9653228,-52.3855002,-0.8753673,0.037560,12.1546,0.5917
52.9851432,34.1564626,-52.2244668,-0.8659952,0.037375,12.1668,0.5961
53.2350731,34.3460916,-52.0616557,-0.8567122,0.036911,12.1790,0.6130
53.4850031,34.5342076,-51.8971048,-0.8475466,0.036371,12.1916,0.6333
53.7349330,34.7208272,-51.7308464,-0.8385555,0.035578,12.2046,0.6649
53.9848629,34.9059490,-51.5629459,-0.8297605,0.034838,12.2182,0.6941
54.2347928,35.0896101,-51.3934316,-0.8211308,0.034216,12.2324,0.7179
54.4847228,35.2718038,-51.2223632,-0.8126542,0.033688,12.2470,0.7375
54.7346527,35.4525561,-51.0497604,-0.8042725,0.033384,12.2621,0.7470
54.9845826,35.6318619,-50.8756555,-0.7959668,0.033097,12.2773,0.7556
55.2345125,35.8097206,-50.7000740,-0.7877248,0.032859,12.2927,0.7621
55.4844424,35.9861357,-50.5230333,-0.7795417,0.032624,12.3081,0.7684
55.7343724,36.1610969,-50.3445647,-0.7714170,0.032393,12.3237,0.7746
55.9843023,36.3346114,-50.1646814,-0.7633494,0.032169,12.3394,0.7805
56.2342322,36.5066701,-49.9834130,-0.7553361,0.031956,12.3552,0.7859
56.4841621,36.6772795,-49.8007720,-0.7473757,0.031748,12.3711,0.7910
56.7340920,36.8464308,-49.6167868,-0.7394660,0.031548,12.3871,0.7958
56.9840220,37.0141293,-49.4314700,-0.7316056,0.031356,12.4031,0.8004
57.2339519,37.1803679,-49.2448476,-0.7237921,0.031171,12.4193,0.8045
57.4838818,37.3451495,-49.0569336,-0.7160240,0.030994,12.4354,0.8083
57.7338117,37.5084693,-48.8677501,-0.7082987,0.030826,12.4517,0.8118
57.9837416,37.6703272,-48.6773133,-0.7006151,0.030664,12.4680,0.8149
58.2336716,37.8307214,-48.4856411,-0.6929704,0.030511,12.4843,0.8177
58.4836015,37.9896481,-48.2927530,-0.6853637,0.030365,12.5006,0.8202
58.7335314,38.1471086,-48.0986615,-0.6777919,0.030226,12.5170,0.8223
58.9834613,38.3030952,-47.9033899,-0.6702544,0.030095,12.5334,0.8241
59.2333912,38.4576130,-47.7069452,-0.6627483,0.029971,12.5499,0.8256
59.4833212,38.6106498,-47.5093552,-0.6552729,0.029853,12.5663,0.8268
59.7332511,38.7622142,-47.3106207,-0.6478254,0.029742,12.5827,0.8277
59.9831810,38.9122902,-47.1107744,-0.6404054,0.029638,12.5991,0.8283
60.2331109,39.0608897,-46.9098111,-0.6330100,0.029540,12.6156,0.8287
60.4830409,39.2079927,-46.7077680,-0.6256391,0.029448,12.6320,0.8287
60.7329708,39.3536143,-46.5046345,-0.6182898,0.029361,12.6484,0.8286
60.9829007,39.4977312,-46.3004522,-0.6109622,0.029280,12.6647,0.8282
61.2328306,39.6403608,-46.0952051,-0.6036534,0.029204,12.6811,0.8276
61.4827605,39.7814772,-45.8889390,-0.5963639,0.029133,12.6974,0.8267
61.7326905,39.9211000,-45.6816331,-0.5890909,0.029066,12.7136,0.8257
61.9826204,40.0592009,-45.4733370,-0.5818349,0.029003,12.7298,0.8245
62.2325503,40.1958010,-45.2640257,-0.5745933,0.028943,12.7460,0.8231
62.4824802,40.3308704,-45.0537520,-0.5673669,0.028887,12.7621,0.8216
62.7324101,40.4644315,-44.8424876,-0.5601534,0.028834,12.7782,0.8200
62.9823401,40.5964532,-44.6302876,-0.5529535,0.028784,12.7943,0.8183
63.2322700,40.7269584,-44.4171214,-0.5457651,0.028736,12.8102,0.8164
63.4821999,40.8559159,-44.2030456,-0.5385893,0.028689,12.8261,0.8146
63.7321298,40.9833485,-43.9880281,-0.5314245,0.028643,12.8420,0.8127
63.9820597,41.1092253,-43.7721264,-0.5242717,0.028599,12.8578,0.8107
64.2319897,41.2335688,-43.5553078,-0.5171288,0.028558,12.8736,0.8086
64.4819196,41.3563488,-43.3376301,-0.5099976,0.028507,12.8893,0.8070
64.7318495,41.4775873,-43.1190604,-0.5028791,0.028454,12.9049,0.8056
64.9817794,41.5972563,-42.8996562,-0.4957731,0.028417,12.9205,0.8034
65.2317093,41.7153757,-42.6793856,-0.4886743,0.028387,12.9360,0.8008
65.4816393,41.8319184,-42.4583042,-0.4815875,0.028312,12.9515,0.8005
65.7315692,41.9469045,-42.2363828,-0.4745228,0.028219,12.9669,0.8012
65.9814991,42.0603117,-42.0136769,-0.4674785,0.028164,12.9824,0.7999
66.2314290,42.1721588,-41.7901575,-0.4604442,0.028124,12.9977,0.7979
