s_m,x_m,y_m,psi_rad,kappa_radpm,vx_mps,ax_mps2
99.2735618,45.5366373,-8.9468301,1.5674626,0.000625,14.0000,0.0000
99.9753615,45.5387864,-8.2450337,1.5680574,0.001069,14.0000,0.0000
100.6774942,45.5404095,-7.5429029,1.5689638,0.001512,14.0000,0.0000
101.3799938,45.5412873,-6.8404038,1.5701814,0.001954,14.0000,0.0000
102.0828947,45.5412010,-6.1375029,1.5717025,0.002288,14.0000,0.0000
102.7862017,45.5400097,-5.4341970,1.5732609,0.002144,14.0000,0.0000
103.4898480,45.5377565,-4.7305543,1.5747197,0.002002,14.0000,0.0000
104.1937564,45.5345104,-4.0266534,1.5760795,0.001861,14.0000,0.0000
104.8978492,45.5303407,-3.3225729,1.5773408,0.001722,14.0000,0.0000
105.6020487,45.5253168,-2.6183913,1.5785042,0.001583,14.0000,0.0000
106.3062767,45.5195077,-1.9141873,1.5795701,0.001444,14.0000,0.0000
107.0104549,45.5129828,-1.2100394,1.5805387,0.001307,14.0000,0.0000
107.7145047,45.5058112,-0.5060261,1.5814105,0.001170,14.0000,0.0000
108.4183474,45.4980622,0.1977740,1.5821855,0.001033,14.0000,-0.7353
109.1219041,45.4898051,0.9012822,1.5828641,0.000896,13.9630,-2.7583
109.8250957,45.4811091,1.6044201,1.5834462,0.000759,13.8234,-2.7607
110.5278431,45.4720434,2.3071090,1.5839319,0.000623,13.6823,-2.7628
111.2300670,45.4626772,3.0092705,1.5843212,0.000486,13.5398,-2.7645
111.9316880,45.4530799,3.7108258,1.5846140,0.000349,13.3958,-2.7659
112.6326267,45.4433205,4.4116965,1.5848100,0.000211,13.2502,-2.7671
113.3328035,45.4334684,5.1118041,1.5849091,0.000072,13.1032,-2.7621
114.0321390,45.4235928,5.8110698,1.5849110,-0.000067,12.9549,-2.7488
114.7305535,45.4137630,6.5094151,1.5848153,-0.000207,12.8059,-2.7358
115.4279676,45.4040481,7.2067616,1.5846216,-0.000349,12.6560,-2.7231
116.1243018,45.3945174,7.9030306,1.5843293,-0.000491,12.5053,-2.7107
116.8194766,45.3852401,8.5981435,1.5839379,-0.000635,12.3537,-2.6986
117.5134127,45.3762855,9.2920218,1.5834467,-0.000781,12.2012,-2.6945
118.2060309,45.3677226,9.9845870,1.5828630,-0.000760,12.0472,-2.6956
118.8973487,45.3594763,10.6758557,1.5827119,0.000325,11.8915,-2.6593
119.5876418,45.3510871,11.3660977,1.5833135,0.001419,11.7362,-2.6121
120.2772286,45.3420315,12.0556250,1.5846697,0.002515,11.5817,-2.5672
120.9664291,45.3317863,12.7447495,1.5867804,0.003610,11.4279,-2.5250
121.6555663,45.3198282,13.4337829,1.5896435,0.004698,11.2746,-2.4854
122.3449667,45.3056340,14.1230371,1.5932544,0.005775,11.1216,-2.4485
123.0349619,45.2886803,14.8128240,1.5976068,0.006837,10.9686,-2.4145
123.7258898,45.2684438,15.5034555,1.6026918,0.007878,10.8155,-2.3834
124.4180953,45.2444013,16.1952434,1.6084985,0.008894,10.6618,-2.3553
125.1119318,45.2160294,16.8884996,1.6150136,0.009880,10.5074,-2.3302
125.8077618,45.1828049,17.5835359,1.6222217,0.010831,10.3520,-2.3081
126.5059580,45.1442045,18.2806642,1.6301053,0.011744,10.1951,-2.2891
127.2069041,45.0997049,18.9801964,1.6386444,0.012613,10.0365,-2.2732
127.9109958,45.0487829,19.6824443,1.6478172,0.013434,9.8757,-2.2603
128.6186414,44.9909150,20.3877198,1.6575995,0.014204,9.7124,-2.2505
129.3302621,44.9255780,21.0963347,1.6679654,0.014919,9.5461,-2.2437
130.0462931,44.8522487,21.8086009,1.6788869,0.015576,9.3763,-2.2397
130.7671836,44.7704038,22.5248304,1.6903342,0.016172,9.2025,-2.2386
131.4933975,44.6795199,23.2453348,1.7022760,0.016704,9.0241,-2.2397
132.2254131,44.5790738,23.9704261,1.7146794,0.017172,8.8406,-2.1566
132.9636145,44.4684633,24.7002936,1.7282269,0.021123,8.6586,-2.0089
133.7064061,44.3456253,25.4328578,1.7465076,0.028144,8.4845,-1.8650
134.4505741,44.2072096,26.1640398,1.7701880,0.035588,8.3193,-1.7196
135.1930985,44.0498220,26.8896923,1.7995731,0.043692,8.1644,-1.5683
135.9312942,43.8700682,27.6056682,1.8350788,0.052673,8.0214,-1.4071
136.6629044,43.6645537,28.3078201,1.8772167,0.062719,7.8920,-1.2332
137.3862113,43.4298844,28.9920008,1.9265691,0.073958,7.7781,-1.0447
138.1001666,43.1626659,29.6540630,1.9837436,0.086404,7.6816,-0.8426
138.8045417,42.8595038,30.2898595,2.0493002,0.099875,7.6040,-0.6317
139.5000956,42.5170040,30.8952429,2.1236393,0.113888,7.5460,-0.4226
140.1887484,42.1317721,31.4660661,2.2068484,0.127566,7.5073,-0.2337
140.8737426,41.7004138,31.9981817,2.2985229,0.139610,7.4860,-0.0906
141.5597607,41.2195348,32.4874425,2.3976000,0.148439,7.4776,-0.0897
142.2527572,40.6860703,32.9297770,2.5003532,0.143470,7.4693,-0.0004
142.9561517,40.1024324,33.3223718,2.5972244,0.132259,7.4693,0.1880
143.6698187,39.4755466,33.6634505,2.6883231,0.123370,7.4872,0.3270
144.3926640,38.8124729,33.9512678,2.7750320,0.116875,7.5187,0.4192
145.1229676,38.1202717,34.1840780,2.8587519,0.112721,7.5593,0.4682
145.8586144,37.4060029,34.3601359,2.9408610,0.110814,7.6048,0.4769
146.5973052,36.6767267,34.4776959,3.0227033,0.111064,7.6510,0.4479
147.3367532,35.9395034,34.5350125,3.1055882,0.113393,7.6941,0.3831
148.0748784,35.2013930,34.5303404,-3.0923954,0.117725,7.7308,0.2849
148.8100053,34.4694558,34.4619341,-3.0036503,0.123942,7.7578,0.1567
149.5410737,33.7507517,34.3280481,-2.9102198,0.131822,7.7726,0.0044
150.2679194,33.0522063,34.1272024,-2.8131147,0.131834,7.7730,0.0039
150.9917568,32.3788091,33.8617279,-2.7197033,0.126208,7.7734,0.1061
151.7137137,31.7340999,33.5368097,-2.6304532,0.121078,7.7832,0.1936
152.4340602,31.1215835,33.1577019,-2.5447836,0.116891,7.8011,0.2597
153.1523505,30.5447647,32.7296585,-2.4619319,0.113964,7.8250,0.3000
153.8675817,30.0071484,32.2579336,-2.3810070,0.112528,7.8523,0.3112
154.5783492,29.5122393,31.7477813,-2.3010231,0.112770,7.8805,0.2910
155.2829994,29.0635423,31.2044555,-2.2209168,0.114860,7.9064,0.2371
155.9798030,28.6645394,30.6332008,-2.1397925,0.116195,7.9273,0.1998
156.6693562,28.3160960,30.0381623,-2.0622122,0.108276,7.9447,0.3403
157.3561117,28.0140753,29.4213830,-1.9912670,0.097976,7.9740,0.5216
158.0439778,27.7537766,28.7846693,-1.9278360,0.086272,8.0189,0.7259
158.7358383,27.5304989,28.1298274,-1.8723780,0.074003,8.0813,0.9396
159.4336388,27.3395415,27.4586636,-1.8250212,0.061782,8.1620,1.1534
160.1385046,27.1762037,26.7729840,-1.7856669,0.049987,8.2610,1.3630
160.8508703,27.0357845,26.0745949,-1.7540858,0.038803,8.3777,1.5671
161.5706124,26.9135833,25.3653026,-1.7299929,0.028268,8.5113,1.7670
162.2971766,26.8048992,24.6469132,-1.7131026,0.018332,8.6608,1.9655
163.0296964,26.7050314,23.9212331,-1.7031637,0.008888,8.8255,2.1666
163.7671041,26.6092791,23.1900684,-1.6999799,-0.000195,9.0047,2.3652
164.5080353,26.5131825,22.4553955,-1.7025374,-0.006675,9.1973,0.6777
165.2502999,26.4132677,21.7198862,-1.7098934,-0.013165,9.2518,-2.1296
165.9915522,26.3063132,20.9863907,-1.7221150,-0.019864,9.0796,-1.9676
166.7295518,26.1890976,20.2577591,-1.7393574,-0.026950,8.9182,-1.8042
167.4622211,26.0583994,19.5368415,-1.7618614,-0.034598,8.7687,-1.6349
168.1877071,25.9109970,18.8264878,-1.7899481,-0.042979,8.6324,-1.4560
168.9044521,25.7436690,18.1295482,-1.8240106,-0.052243,8.5107,-1.2639
169.6112759,25.5531938,17.4488727,-1.8644981,-0.062509,8.4050,-1.0563
170.3074688,25.3363500,16.7873114,-1.9118881,-0.073820,8.3171,-0.8323
170.9928986,25.0899162,16.1477144,-1.9666401,-0.086096,8.2482,-0.5939
171.6681288,24.8106707,15.5329317,-2.0291256,-0.099063,8.1994,-0.3477
172.3345434,24.4953921,14.9458134,-2.0995305,-0.112176,8.1711,-0.1064
172.9944688,24.1408589,14.3892096,-2.1777327,-0.124574,8.1625,-0.1069
173.6513443,23.7442675,13.8655679,-2.2592819,-0.117579,8.1539,0.0387
174.3097984,23.3074670,13.3728539,-2.3310141,-0.100020,8.1571,0.3887
174.9736945,22.8352145,12.9062324,-2.3913405,-0.081704,8.1886,0.7423
175.6454824,22.3323114,12.4608254,-2.4401494,-0.063757,8.2493,1.0840
176.3264233,21.8035592,12.0317547,-2.4777073,-0.046774,8.3383,1.4089
177.0168435,21.2537591,11.6141425,-2.5044602,-0.030951,8.4542,1.7191
177.7163832,20.6877127,11.2031106,-2.5208926,-0.016231,8.5952,1.9025
178.4242300,20.1102213,10.7937810,-2.5274420,-0.002435,8.7505,-2.4030
179.1393343,19.5260863,10.3812758,-2.5244578,0.010662,8.5519,-2.1369
179.8606103,18.9401092,9.9607168,-2.5121923,0.023264,8.3697,-1.9001
180.5871253,18.3570914,9.5272260,-2.4908157,0.035517,8.2031,-1.6876
181.3182840,17.7818342,9.0759255,-2.4604526,0.047469,8.0513,-1.4974
182.0540086,17.2191391,8.6019371,-2.4212371,0.059036,7.9133,-1.3308
182.7949156,16.6738075,8.1003829,-2.3733848,0.069976,7.7877,-1.2421
183.5424649,16.1506407,7.5664105,-2.3175565,0.076995,7.6675,-1.2342
184.2968401,15.6544247,6.9982102,-2.2598781,0.076230,7.5451,-1.2818
185.0543425,15.1899161,6.3998444,-2.2018051,0.077394,7.4153,-1.2910
185.8108812,14.7618683,5.7760449,-2.1421984,0.080489,7.2824,-1.2487
186.5625609,14.3750344,5.1315436,-2.0798952,0.085615,7.1524,-1.1773
187.3058052,14.0341677,4.4710725,-2.0136710,0.092962,7.0290,-1.0749
188.0375004,13.7440215,3.7993635,-1.9422140,0.102778,6.9162,-0.9390
188.7551680,13.5093491,3.1211484,-1.8641195,0.115316,6.8180,-0.7669
189.4571769,13.3349037,2.4411593,-1.7779220,0.130718,6.7386,-0.5577
190.1430005,13.2254387,1.7641279,-1.6821927,0.148821,6.6816,-0.3160
190.8135204,13.1857072,1.0947863,-1.5757371,0.168840,6.6498,-0.0700
191.4713592,13.2204624,0.4378662,-1.4579314,0.188089,6.6429,-0.0708
192.1220024,13.3323016,-0.2030930,-1.3397520,0.173533,6.6360,0.1277
192.7741983,13.5159771,-0.8288907,-1.2331636,0.152460,6.6485,0.3993
193.4351097,13.7644578,-1.4413131,-1.1401646,0.128784,6.6881,0.6932
194.1094926,14.0707123,-2.0421462,-1.0612763,0.105425,6.7576,0.9767
194.7999731,14.4277095,-2.6331762,-0.9960351,0.083997,6.8567,1.2351
195.5074131,14.8284181,-3.2161890,-0.9434758,0.065078,6.9829,1.4660
196.2312820,15.2658069,-3.7929707,-0.9024846,0.048614,7.1333,1.6733
196.9699928,15.7328447,-4.3653075,-0.8720107,0.034243,7.3045,1.8641
197.7211887,16.2225002,-4.9349853,-0.8511756,0.021487,7.4938,2.0465
198.4819835,16.7277422,-5.5037903,-0.8393190,0.009849,7.6987,2.2291
199.2491643,17.2415395,-6.0735085,-0.8360120,-0.001147,7.9178,2.3778
200.0193707,17.7568609,-6.6459260,-0.8410549,-0.011948,8.1458,2.1548
200.7893339,18.2669885,-7.2226522,-0.8529784,-0.018748,8.3470,1.9948
201.5562993,18.7667894,-7.8044038,-0.8699440,-0.025578,8.5283,-1.8259
202.3178035,19.2516305,-8.3916157,-0.8921953,-0.032984,8.3637,-1.7509
203.0716151,19.7168786,-8.9847229,-0.9200807,-0.041159,8.2043,-1.5963
203.8158098,20.1579008,-9.5841602,-0.9540370,-0.050289,8.0582,-1.4309
204.5488580,20.5700638,-10.1903626,-0.9945770,-0.060535,7.9270,-1.2521
205.2697285,20.9487349,-10.8037651,-1.0422651,-0.071999,7.8123,-1.0587
205.9780074,21.2892807,-11.4248024,-1.0976721,-0.084664,7.7157,-0.8520
206.6740342,21.5870684,-12.0539096,-1.1613039,-0.098319,7.6385,-0.6373
207.3590506,21.8374649,-12.6915216,-1.2334927,-0.112453,7.5811,-0.4256
208.0353497,22.0358371,-13.3380732,-1.3142539,-0.126175,7.5431,-0.2352
208.7064103,22.1775520,-13.9939994,-1.4031227,-0.138202,7.5221,-0.0913
209.3769863,22.2579766,-14.6597352,-1.4990116,-0.147007,7.5140,-0.0906
210.0531075,22.2724980,-15.3357004,-1.5997965,-0.146989,7.5058,-0.0846
210.7399128,22.2190757,-16.0204248,-1.6959479,-0.133262,7.4981,0.1532
211.4383108,22.1007256,-16.7087220,-1.7848588,-0.121684,7.5123,0.3410
212.1476920,21.9210530,-17.3949723,-1.8677830,-0.112459,7.5445,0.4807
212.8666006,21.6836635,-18.0735560,-1.9460329,-0.105573,7.5901,0.5757
213.5929568,21.3921625,-18.7388533,-2.0209118,-0.100927,7.6450,0.6295
214.3242504,21.0501556,-19.3852445,-2.0936901,-0.098420,7.7050,0.6449
215.0577118,20.6612481,-20.0071099,-2.1656064,-0.097981,7.7661,0.6233
215.7904678,20.2290455,-20.5988297,-2.2378836,-0.099596,7.8247,0.5651
216.5196918,19.7571534,-21.1547843,-2.3117492,-0.103304,7.8772,0.4697
217.2428216,19.2491676,-21.6694366,-2.3879162,-0.105476,7.9202,0.4065
217.9597948,18.7083513,-22.1401471,-2.4624858,-0.102306,7.9569,0.4475
218.6730620,18.1375553,-22.5678643,-2.5340639,-0.098229,7.9969,0.5053
219.3847221,17.5396047,-22.9537596,-2.6023503,-0.093568,8.0418,0.5737
220.0963584,16.9173249,-23.2990045,-2.6671954,-0.088617,8.0924,0.6470
220.8090648,16.2735410,-23.6047703,-2.7285796,-0.083625,8.1492,0.7208
221.5234813,15.6110782,-23.8722287,-2.7865879,-0.078787,8.2121,0.7914
222.2398343,14.9327617,-24.1025510,-2.8413848,-0.074243,8.2809,0.8566
222.9579796,14.2414168,-24.2969086,-2.8931915,-0.070093,8.3548,0.9143
223.6774451,13.5398687,-24.4564731,-2.9422675,-0.066398,8.4332,0.9636
224.3974713,12.8309426,-24.5824158,-2.9888965,-0.063195,8.5151,1.0036
225.1170497,12.1174636,-24.6759083,-3.0333764,-0.060509,8.5995,1.0336
225.8349572,11.4022569,-24.7381219,-3.0760160,-0.058441,8.6853,1.0512
226.5502177,10.6877127,-24.7701243,-3.1175689,-0.057723,8.7715,1.0389
227.2631197,9.9748152,-24.7726482,3.1247453,-0.056917,8.8555,1.0298
227.9741563,9.2642647,-24.7463585,3.0845787,-0.056046,8.9378,1.0233
228.6837504,8.5567620,-24.6919200,3.0451284,-0.055132,9.0187,1.0189
229.3922570,7.8530075,-24.6099978,3.0063961,-0.054194,9.0984,1.0160
230.0999668,7.1537017,-24.5012568,2.9683742,-0.053251,9.1771,1.0141
230.8071088,6.4595453,-24.3663618,2.9310467,-0.052319,9.2549,1.0128
231.5138542,5.7712387,-24.2059778,2.8943902,-0.051414,9.3319,1.0117
232.2203197,5.0894824,-24.0207699,2.8583746,-0.050548,9.4082,1.0104
232.9265718,4.4149771,-23.8114028,2.8229638,-0.049734,9.4837,1.0084
233.6326301,3.7484233,-23.5785415,2.7881172,-0.048980,9.5585,1.0056
234.3384718,3.0905214,-23.3228510,2.7537893,-0.048295,9.6325,1.0015
235.0440351,2.4419721,-23.0449963,2.7199313,-0.047688,9.7055,0.9959
235.7492435,1.8034588,-22.7456309,2.6864756,-0.047213,9.7776,0.9871
236.4541866,1.1754996,-22.4252995,2.6533480,-0.046770,9.8486,0.9780
237.1590401,0.5585197,-22.0844854,2.6205344,-0.046335,9.9183,0.9693
237.8639587,-0.0470570,-21.7236710,2.5880209,-0.045911,9.9870,0.9608
238.5690764,-0.6408064,-21.3433388,2.5557916,-0.045503,10.0546,0.9523
239.2745085,-1.2223046,-20.9439715,2.5238287,-0.045116,10.1212,0.9437
