s_m,x_m,y_m,psi_rad,kappa_radpm,vx_mps,ax_mps2
6.4974047,-7.7350559,-44.5246766,-2.1096248,0.000204,14.0000,0.0000
6.7473049,-7.5205606,-44.6529026,-2.1095732,0.000209,14.0000,0.0000
6.9972051,-7.3060587,-44.7811174,-2.1095205,0.000213,14.0000,0.0000
7.2471053,-7.0915500,-44.9093207,-2.1094666,0.000218,14.0000,0.0000
7.4970054,-6.8770343,-45.0375124,-2.1094117,0.000222,14.0000,0.0000
7.7469056,-6.6625114,-45.1656922,-2.1093557,0.000227,14.0000,0.0000
7.9968058,-6.4479813,-45.2938598,-2.1092985,0.000231,14.0000,0.0000
8.2467060,-6.2334439,-45.4220151,-2.1092403,0.000235,14.0000,0.0000
8.4966062,-6.0188988,-45.5501577,-2.1091809,0.000240,14.0000,0.0000
8.7465064,-5.8043461,-45.6782875,-2.1091204,0.000244,14.0000,0.0000
8.9964065,-5.5897856,-45.8064042,-2.1090589,0.000249,14.0000,0.0000
9.2463067,-5.3752172,-45.9345076,-2.1089962,0.000253,14.0000,0.0000
9.4962069,-5.1606406,-46.0625974,-2.1089324,0.000258,14.0000,0.0000
9.7461071,-4.9460558,-46.1906734,-2.1088675,0.000262,14.0000,0.0000
9.9960073,-4.7314626,-46.3187353,-2.1088015,0.000266,14.0000,0.0000
10.2459074,-4.5168609,-46.4467830,-2.1087344,0.000271,14.0000,0.0000
10.4958076,-4.3022505,-46.5748161,-2.1086662,0.000275,14.0000,0.0000
10.7457078,-4.0876313,-46.7028345,-2.1085969,0.000280,14.0000,0.0000
10.9956080,-3.8730032,-46.8308379,-2.1085264,0.000284,14.0000,0.0000
11.2455082,-3.6583660,-46.9588261,-2.1084549,0.000289,14.0000,0.0000
11.4954083,-3.4437196,-47.0867988,-2.1083823,0.000293,14.0000,0.0000
11.7453085,-3.2290637,-47.2147557,-2.1083085,0.000297,14.0000,0.0000
11.9952087,-3.0143984,-47.3426967,-2.1082336,0.000302,14.0000,0.0000
12.2451089,-2.7997235,-47.4706216,-2.1081577,0.000306,14.0000,0.0000
12.4950091,-2.5850387,-47.5985300,-2.1080806,0.000311,14.0000,0.0000
12.7449093,-2.3703440,-47.7264217,-2.1080024,0.000315,14.0000,0.0000
12.9948094,-2.1556393,-47.8542965,-2.1079231,0.000320,14.0000,0.0000
13.2447096,-1.9409243,-47.9821542,-2.1078427,0.000324,14.0000,0.0000
13.4946098,-1.7261990,-48.1099945,-2.1077612,0.000328,14.0000,0.0000
13.7445100,-1.5114632,-48.2378172,-2.1076785,0.000333,14.0000,0.0000
13.9944102,-1.2967168,-48.3656220,-2.1075948,0.000337,14.0000,0.0000
14.2443103,-1.0819596,-48.4934087,-2.1075099,0.000342,14.0000,0.0000
14.4942105,-0.8671915,-48.6211771,-2.1074240,0.000346,14.0000,0.0000
14.7441107,-0.6524123,-48.7489269,-2.1073369,0.000351,14.0000,0.0000
14.9940109,-0.4376219,-48.8766578,-2.1072487,0.000355,14.0000,0.0000
15.2439111,-0.2228202,-49.0043697,-2.1071594,0.000360,14.0000,0.0000
15.4938113,-0.0080070,-49.1320623,-2.1070690,0.000364,14.0000,0.0000
15.7437114,0.2068178,-49.2597354,-2.1069775,0.000369,14.0000,0.0000
15.9936116,0.4216543,-49.3873886,-2.1068848,0.000373,14.0000,0.0000
16.2435118,0.6365028,-49.5150219,-2.1067910,0.000377,14.0000,0.0000
16.4934120,0.8513632,-49.6426348,-2.1066962,0.000382,14.0000,0.0000
16.7433122,1.0662359,-49.7702273,-2.1066002,0.000386,14.0000,0.0000
16.9932123,1.2811209,-49.8977990,-2.1065031,0.000391,14.0000,0.0000
17.2431125,1.4960183,-50.0253498,-2.1064049,0.000395,14.0000,0.0000
17.4930127,1.7109284,-50.1528793,-2.1063055,0.000400,14.0000,0.0000
17.7429129,1.9258511,-50.2803873,-2.1062051,0.000404,14.0000,0.0000
17.9928131,2.1407868,-50.4078737,-2.1061035,0.000412,14.0000,0.0000
18.2427132,2.3557359,-50.5353373,-2.1059915,0.000484,14.0000,0.0000
18.4926134,2.5707004,-50.6627750,-2.1058614,0.000576,14.0000,0.0000
18.7425136,2.7856852,-50.7901784,-2.1056546,0.001079,14.0000,0.0000
18.9924138,3.0007044,-50.9175238,-2.1053222,0.001606,14.0000,-2.4765
19.2423140,3.2157770,-51.0447787,-2.1047907,0.002648,13.9557,-2.5970
19.4922142,3.4309340,-51.1718914,-2.1039991,0.003661,13.9091,-2.5695
19.7421143,3.6462045,-51.2988116,-2.1030264,0.004124,13.8629,-2.5437
19.9920145,3.8616056,-51.4255099,-2.1019381,0.004565,13.8170,-2.5422
20.2419147,4.0771499,-51.5519662,-2.1007947,0.004586,13.7709,-2.5409
20.4918149,4.2928376,-51.6781746,-2.0996460,0.004604,13.7247,-2.5409
20.7417151,4.5086723,-51.8041366,-2.0985014,0.004556,13.6784,-2.5433
20.9916152,4.7246470,-51.9298508,-2.0973687,0.004509,13.6318,-2.5457
21.2415154,4.9407670,-52.0553238,-2.0962478,0.004462,13.5851,-2.5480
21.4914156,5.1570225,-52.1805533,-2.0951387,0.004419,13.5381,-2.5476
21.7413158,5.3734196,-52.3055450,-2.0940297,0.004456,13.4910,-2.5442
21.9912160,5.5899535,-52.4302944,-2.0929114,0.004513,13.4438,-2.5226
22.2411162,5.8066292,-52.5547966,-2.0917344,0.004907,13.3968,-2.5006
22.4910163,6.0234603,-52.6790346,-2.0904588,0.005313,13.3501,-2.4680
22.7409165,6.2404504,-52.8029792,-2.0890547,0.005924,13.3038,-2.4344
22.9908167,6.4576341,-52.9266083,-2.0874977,0.006564,13.2580,-2.3765
23.2407169,6.6750088,-53.0498695,-2.0857189,0.007673,13.2132,-2.3190
23.4906171,6.8926366,-53.1727233,-2.0836627,0.008789,13.1692,-2.2563
23.7405172,7.1105150,-53.2950871,-2.0813125,0.010021,13.1263,-2.1945
23.9904174,7.3287206,-53.4169168,-2.0786542,0.011250,13.0845,-2.1358
24.2403176,7.5472450,-53.5381204,-2.0756953,0.012432,13.0436,-2.0783
24.4902178,7.7661686,-53.6586576,-2.0724407,0.013605,13.0038,-2.0288
24.7401180,7.9854753,-53.7784375,-2.0689129,0.014631,12.9647,-1.9802
24.9900181,8.2052444,-53.8974287,-2.0651282,0.015652,12.9265,-1.9360
25.2399183,8.4254497,-54.0155455,-2.0610989,0.016597,12.8890,-1.8922
25.4898185,8.6461714,-54.1327629,-2.0568330,0.017540,12.8523,-1.8497
25.7397187,8.8673753,-54.2489964,-2.0523340,0.018468,12.8163,-1.8077
25.9896189,9.0891438,-54.3642237,-2.0476026,0.019395,12.7810,-1.7666
26.2395191,9.3114367,-54.4783586,-2.0426417,0.020311,12.7464,-1.7259
26.4894192,9.5343383,-54.5913802,-2.0374511,0.021227,12.7125,-1.6853
26.7393194,9.7578034,-54.7032012,-2.0320315,0.022150,12.6793,-1.6452
26.9892196,9.9819177,-54.8138001,-2.0263805,0.023069,12.6469,-1.6090
27.2391198,10.2066307,-54.9230889,-2.0205106,0.023913,12.6150,-1.5733
27.4890200,10.4320287,-55.0310501,-2.0144287,0.024755,12.5838,-1.5401
27.7389201,10.6580529,-55.1375978,-2.0081438,0.025549,12.5532,-1.5071
27.9888203,10.8847911,-55.2427180,-2.0016593,0.026344,12.5232,-1.4741
28.2387205,11.1121774,-55.3463253,-1.9949764,0.027145,12.4937,-1.4413
28.4886207,11.3403012,-55.4484057,-1.9880920,0.027947,12.4648,-1.4090
28.7385209,11.5690917,-55.5488726,-1.9810091,0.028744,12.4366,-1.3768
28.9884211,11.7986391,-55.6477112,-1.9737256,0.029542,12.4089,-1.3449
29.2383212,12.0288685,-55.7448349,-1.9662441,0.030339,12.3817,-1.3132
29.4882214,12.2598694,-55.8402276,-1.9585619,0.031137,12.3552,-1.2816
29.7381216,12.4915636,-55.9338030,-1.9506818,0.031935,12.3293,-1.2502
29.9880218,12.7240393,-56.0255430,-1.9426006,0.032735,12.3039,-1.2188
30.2379220,12.9572156,-56.1153620,-1.9343208,0.033536,12.2791,-1.1875
30.4878221,13.1911784,-56.2032395,-1.9258392,0.034339,12.2549,-1.1563
30.7377223,13.4258452,-56.2890908,-1.9171580,0.035145,12.2313,-1.1250
30.9876225,13.6612979,-56.3728924,-1.9082735,0.035954,12.2083,-1.0936
31.2375227,13.8974539,-56.4545612,-1.8991879,0.036767,12.1859,-1.0623
31.4874229,14.1343889,-56.5340698,-1.8898970,0.037584,12.1641,-1.0307
31.7373230,14.3720234,-56.6113374,-1.8804025,0.038408,12.1429,-0.9990
31.9872232,14.6104233,-56.6863316,-1.8707003,0.039236,12.1223,-0.9670
32.2371234,14.8495149,-56.7589748,-1.8607913,0.040074,12.1024,-0.9348
32.4870236,15.0893516,-56.8292287,-1.8506708,0.040917,12.0831,-0.9022
32.7369238,15.3298673,-56.8970189,-1.8403397,0.041770,12.0644,-0.8694
32.9868240,15.5711015,-56.9623013,-1.8297935,0.042630,12.0464,-0.8358
33.2367241,15.8129973,-57.0250048,-1.8190310,0.043509,12.0290,-0.8018
33.4866243,16.0555770,-57.0850784,-1.8080469,0.044397,12.0124,-0.7670
33.7365245,16.2987940,-57.1424536,-1.7968392,0.045303,11.9964,-0.7320
33.9864247,16.5426568,-57.1970742,-1.7854039,0.046214,11.9811,-0.7042
34.2363249,16.7871232,-57.2488741,-1.7737607,0.046962,11.9664,-0.6763
34.4862250,17.0321900,-57.2978033,-1.7619318,0.047706,11.9523,-0.6500
34.7361252,17.2778177,-57.3438069,-1.7499212,0.048416,11.9387,-0.6233
34.9860254,17.5239850,-57.3868354,-1.7377326,0.049133,11.9257,-0.5962
35.2359256,17.7706665,-57.4268388,-1.7253634,0.049859,11.9131,-0.5685
35.4858258,18.0178176,-57.4637641,-1.7128117,0.050598,11.9012,-0.5401
35.7357260,18.2654310,-57.4975633,-1.7000728,0.051352,11.8899,-0.5110
35.9856261,18.5134374,-57.5281797,-1.6871447,0.052121,11.8791,-0.4815
36.2355263,18.7618475,-57.5555661,-1.6740223,0.052895,11.8690,-0.4513
36.4854265,19.0105665,-57.5796634,-1.6607064,0.053685,11.8595,-0.4217
36.7353267,19.2596231,-57.6004252,-1.6471926,0.054458,11.8506,-0.3913
36.9852269,19.5088971,-57.6177926,-1.6334868,0.055244,11.8423,-0.3621
37.2351270,19.7584355,-57.6317201,-1.6195847,0.056001,11.8347,-0.3322
37.4850272,20.0080902,-57.6421517,-1.6054956,0.056772,11.8277,-0.3062
37.7349274,20.2579290,-57.6490429,-1.5912205,0.057445,11.8212,-0.2800
37.9848276,20.5077729,-57.6523459,-1.5767828,0.058121,11.8153,-0.2621
38.2347278,20.7577136,-57.6520212,-1.5621928,0.058596,11.8097,-0.2448
38.4846279,21.0075406,-57.6480379,-1.5474949,0.059056,11.8046,-0.2338
38.7345281,21.2573709,-57.6403665,-1.5326925,0.059363,11.7996,-0.2231
38.9844283,21.5069636,-57.6289942,-1.5178237,0.059661,11.7949,-0.2231
39.2343285,21.7564665,-57.6139022,-1.5029690,0.059051,11.7902,-0.1954
39.4842287,22.0056032,-57.5951387,-1.4883108,0.058292,11.7860,-0.1618
39.7341289,22.2545792,-57.5727456,-1.4739793,0.056142,11.7826,-0.0703
39.9840290,22.5030607,-57.5468778,-1.4602530,0.053750,11.7811,0.0304
40.2339292,22.7513038,-57.5176509,-1.4469951,0.052507,11.7817,0.0821
40.4838294,22.9990139,-57.4851864,-1.4340112,0.051425,11.7835,0.1266
40.7337296,23.2463931,-57.4495112,-1.4210855,0.052321,11.7862,0.0880
40.9836298,23.4932004,-57.4106179,-1.4078523,0.053611,11.7880,0.0333
41.2335299,23.7395520,-57.3684145,-1.3944010,0.053867,11.7887,0.0222
41.4834301,23.9852268,-57.3229149,-1.3809338,0.053931,11.7892,0.0194
41.7333303,24.2303401,-57.2740938,-1.3674465,0.053999,11.7896,0.0164
41.9832305,24.4747097,-57.2219830,-1.3539451,0.054070,11.7900,0.0132
42.2331307,24.7184186,-57.1665630,-1.3404608,0.053790,11.7902,0.0248
42.4830309,24.9612967,-57.1078875,-1.3270606,0.053471,11.7908,0.0380
42.7329310,25.2034349,-57.0459558,-1.3137454,0.053067,11.7916,0.0546
42.9828312,25.4446627,-56.9808368,-1.3005375,0.052655,11.7927,0.0714
43.2327314,25.6850804,-56.9125309,-1.2874377,0.052164,11.7942,0.0913
43.4826316,25.9245203,-56.8411167,-1.2744655,0.051672,11.7962,0.1111
43.7325318,26.1630868,-56.7665957,-1.2616163,0.051145,11.7985,0.1323
43.9824319,26.4006113,-56.6890546,-1.2489029,0.050620,11.8013,0.1532
44.2323321,26.6372065,-56.6084912,-1.2363188,0.050077,11.8046,0.1747
44.4822323,26.8727040,-56.5249986,-1.2238739,0.049539,11.8083,0.1958
44.7321325,27.1072219,-56.4385707,-1.2115612,0.048987,11.8124,0.2174
44.9820327,27.3405913,-56.3493062,-1.1993896,0.048441,11.8170,0.2386
45.2319329,27.5729362,-56.2571941,-1.1873484,0.047913,11.8221,0.2589
45.4818330,27.8040881,-56.1623369,-1.1754422,0.047390,11.8275,0.2788
45.7317332,28.0341738,-56.0647180,-1.1636660,0.046843,11.8334,0.2997
45.9816334,28.2630293,-55.9644439,-1.1520295,0.046301,11.8397,0.3202
46.2315336,28.4907810,-55.8614966,-1.1405302,0.045717,11.8465,0.3424
46.4814338,28.7172724,-55.7559864,-1.1291794,0.045143,11.8537,0.3641
46.7313339,28.9426236,-55.6478960,-1.1179580,0.044652,11.8614,0.3821
46.9812341,29.1666939,-55.5373278,-1.1068619,0.044165,11.8694,0.3999
47.2311343,29.3895848,-55.4242653,-1.0958803,0.043714,11.8779,0.4161
47.4810345,29.6111786,-55.3088001,-1.0850135,0.043265,11.8866,0.4321
47.7309347,29.8315560,-55.1909218,-1.0742567,0.042817,11.8957,0.4481
47.9808348,30.0506182,-55.0707150,-1.0636134,0.042377,11.9051,0.4636
48.2307350,30.2684320,-54.9481740,-1.0530720,0.041981,11.9148,0.4772
48.4806352,30.4849149,-54.8233739,-1.0426312,0.041590,11.9248,0.4905
48.7305354,30.7001177,-54.6963133,-1.0322818,0.041233,11.9351,0.5024
48.9804356,30.9139753,-54.5670569,-1.0220225,0.040883,11.9456,0.5139
49.2303358,31.1265220,-54.4356093,-1.0118456,0.040562,11.9564,0.5242
49.4802359,31.3377078,-54.3020251,-1.0017495,0.040248,11.9673,0.5341
49.7301361,31.5475538,-54.1663141,-0.9917273,0.039961,11.9785,0.5429
49.9800363,31.7560224,-54.0285221,-0.9817769,0.039683,11.9898,0.5512
50.2299365,31.9631233,-53.8886633,-0.9718913,0.039433,12.0013,0.5583
50.4798367,32.1688293,-53.7467752,-0.9620683,0.039188,12.0129,0.5652
50.7297368,32.3731407,-53.6028759,-0.9523039,0.038958,12.0246,0.5714
50.9796370,32.5760387,-53.4569964,-0.9425968,0.038739,12.0365,0.5772
51.2295372,32.7775169,-53.3091580,-0.9329401,0.038546,12.0485,0.5818
51.4794374,32.9775601,-53.1593869,-0.9233312,0.038358,12.0606,0.5862
51.7293376,33.1761584,-53.0077053,-0.9137686,0.038174,12.0727,0.5904
51.9792378,33.3733022,-52.8541348,-0.9042520,0.037990,12.0849,0.5946
52.2291379,33.5689778,-52.6987007,-0.8947808,0.037811,12.0972,0.5986
52.4790381,33.7631801,-52.5414213,-0.8853526,0.037661,12.1096,0.6014
52.7289383,33.9558907,-52.3823233,-0.8759539,0.037560,12.1220,0.6019
52.9788385,34.1471029,-52.2214207,-0.8665856,0.037341,12.1344,0.6078
53.2287387,34.3368038,-52.0587431,-0.8573040,0.036942,12.1469,0.6216
53.4786388,34.5249977,-51.8943190,-0.8481300,0.036384,12.1597,0.6425
53.7285390,34.7116878,-51.7281924,-0.8391344,0.035611,12.1728,0.6729
53.9784392,34.8968890,-51.5604136,-0.8303280,0.034895,12.1867,0.7008
54.2283394,35.0806201,-51.3910260,-0.8216905,0.034232,12.2010,0.7263
54.4782396,35.2628887,-51.2200788,-0.8132095,0.033728,12.2159,0.7446
54.7281397,35.4437151,-51.0475959,-0.8048232,0.033388,12.2311,0.7556
54.9780399,35.6230929,-50.8736134,-0.7965194,0.033099,12.2465,0.7643
55.2279401,35.8010307,-50.6981478,-0.7882774,0.032864,12.2621,0.7705
55.4778403,35.9775189,-50.5212294,-0.7800941,0.032629,12.2778,0.7767
55.7277405,36.1525620,-50.3428744,-0.7719693,0.032395,12.2936,0.7829
55.9776407,36.3261507,-50.1631131,-0.7639023,0.032173,12.3095,0.7886
56.2275408,36.4982943,-49.9819559,-0.7558889,0.031959,12.3255,0.7939
56.4774410,36.6689787,-49.7994370,-0.7479287,0.031753,12.3416,0.7990
56.7273412,36.8382178,-49.6155604,-0.7400187,0.031551,12.3578,0.8038
56.9772414,37.0059924,-49.4303655,-0.7321587,0.031360,12.3740,0.8081
57.2271416,37.1723214,-49.2438493,-0.7243448,0.031175,12.3903,0.8122
57.4770417,37.3371800,-49.0560570,-0.7165769,0.030999,12.4067,0.8159
57.7269419,37.5005928,-48.8669771,-0.7088512,0.030829,12.4231,0.8194
57.9768421,37.6625287,-48.6766619,-0.7011678,0.030669,12.4396,0.8223
58.2267423,37.8230182,-48.4850909,-0.6935224,0.030515,12.4561,0.8251
58.4766425,37.9820238,-48.2923239,-0.6859157,0.030370,12.4726,0.8274
58.7265427,38.1395818,-48.0983310,-0.6783431,0.030231,12.4892,0.8295
58.9764428,38.2956484,-47.9031800,-0.6708055,0.030101,12.5058,0.8312
59.2263430,38.4502654,-47.7068316,-0.6632983,0.029976,12.5224,0.8327
59.4762432,38.6033832,-47.5093615,-0.6558227,0.029860,12.5390,0.8337
59.7261434,38.7550486,-47.3107209,-0.6483739,0.029749,12.5556,0.8346
59.9760436,38.9052065,-47.1109937,-0.6409534,0.029646,12.5722,0.8351
60.2259437,39.0539084,-46.9101219,-0.6335565,0.029547,12.5888,0.8354
60.4758439,39.2010943,-46.7081969,-0.6261849,0.029457,12.6054,0.8353
60.7257441,39.3468194,-46.5051526,-0.6188338,0.029370,12.6219,0.8352
60.9756443,39.4910201,-46.3010872,-0.6115052,0.029290,12.6384,0.8346
61.2255445,39.6337542,-46.0959271,-0.6041943,0.029214,12.6549,0.8340
61.4754446,39.7749552,-45.8897764,-0.5969035,0.029144,12.6714,0.8330
61.7253448,39.9146831,-45.6825553,-0.5896281,0.029076,12.6878,0.8320
61.9752450,40.0528694,-45.4743730,-0.5823706,0.029015,12.7042,0.8306
62.2251452,40.1895749,-45.2651445,-0.5751263,0.028956,12.7205,0.8292
62.4750454,40.3247305,-45.0549827,-0.5678980,0.028901,12.7368,0.8276
62.7249456,40.4583971,-44.8437991,-0.5606815,0.028848,12.7530,0.8259
62.9748457,40.5905056,-44.6317088,-0.5534794,0.028799,12.7692,0.8241
63.2247459,40.7211161,-44.4186215,-0.5462876,0.028752,12.7853,0.8222
63.4746461,40.8501609,-44.2046531,-0.5391093,0.028704,12.8014,0.8203
63.7245463,40.9776984,-43.9897127,-0.5319410,0.028658,12.8174,0.8184
63.9744465,41.1036631,-43.7739159,-0.5247854,0.028617,12.8333,0.8163
64.2243466,41.2281107,-43.5571728,-0.5176382,0.028577,12.8492,0.8141
64.4742468,41.3509788,-43.3395972,-0.5105041,0.028523,12.8650,0.8126
64.7241470,41.4723207,-43.1211011,-0.5033820,0.028470,12.8808,0.8111
64.9740472,41.5920781,-42.9017963,-0.4962722,0.028439,12.8965,0.8086
65.2239474,41.7102997,-42.6815979,-0.4891679,0.028412,12.9122,0.8058
65.4738476,41.8269306,-42.4606125,-0.4820788,0.028326,12.9278,0.8060
65.7237477,41.9420178,-42.2387620,-0.4750104,0.028238,12.9434,0.8064
65.9736479,42.0555134,-42.0161496,-0.4679607,0.028189,12.9589,0.8048
66.2235481,42.1674603,-41.7926987,-0.4609214,0.028143,12.9744,0.8031
66.4734483,42.2778127,-41.5685076,-0.4538977,0.028074,12.9899,0.8025
66.7233485,42.3866082,-41.3435093,-0.4468897,0.028009,13.0053,0.8018
66.9732486,42.4938142,-41.1177915,-0.4399589,0.027448,13.0207,0.8264
67.2231488,42.5994835,-40.8913134,-0.4331710,0.026873,13.0366,0.8518
67.4730490,42.7036173,-40.6641638,-0.4265600,0.026032,13.0529,0.8908
67.7229492,42.8062861,-40.4363083,-0.4201602,0.025183,13.0699,0.9303
67.9728494,42.9075049,-40.2078477,-0.4139971,0.024141,13.0877,0.9798
68.2227495,43.0073603,-39.9787423,-0.4080945,0.023096,13.1064,1.0295
68.4726497,43.1058717,-39.7491136,-0.4024649,0.021963,13.1260,1.0839
68.7225499,43.2031462,-39.5188885,-0.3971180,0.020823,13.1466,1.1388
68.9724501,43.2991957,-39.2882356,-0.3921200,0.019177,13.1683,1.2203
69.2223503,43.3941747,-39.0570374,-0.3875332,0.017525,13.1914,1.3023
69.4722505,43.4880924,-38.8255261,-0.3832819,0.016515,13.2160,1.3510
69.7221506,43.5811014,-38.5935107,-0.3792795,0.015508,13.2416,1.3998
69.9720508,43.6731325,-38.3612570,-0.3751895,0.017266,13.2680,1.3022
70.2219510,43.7642167,-38.1284654,-0.3706503,0.019050,13.2925,1.2028
70.4718512,43.8541465,-37.8953684,-0.3657068,0.020521,13.3150,1.1198
70.7217514,43.9429201,-37.6617068,-0.3603930,0.021998,13.3361,1.0363
70.9716515,44.0303808,-37.4276449,-0.3547615,0.023072,13.3555,0.9744
71.2215517,44.1165121,-37.1930237,-0.3488616,0.024141,13.3737,0.9126
71.4714519,44.2012120,-36.9579340,-0.3427236,0.024982,13.3907,0.8632
71.7213521,44.2844542,-36.7222869,-0.3363750,0.025825,13.4068,0.8136
71.9712523,44.3661683,-36.4861294,-0.3298385,0.026485,13.4220,0.7740
72.2211525,44.4463207,-36.2494268,-0.3231376,0.027143,13.4364,0.7344
72.4710526,44.5248680,-36.0121959,-0.3163375,0.027259,13.4500,0.7245
72.7209528,44.6017994,-35.7744291,-0.3095135,0.027354,13.4635,0.7158
72.9708530,44.6771047,-35.5361526,-0.3027164,0.027028,13.4768,0.7301
73.2207532,44.7508026,-35.2973606,-0.2960050,0.026684,13.4903,0.7454
73.4706534,44.8229025,-35.0580941,-0.2893734,0.026394,13.5041,0.7577
73.7205535,44.8934261,-34.8183456,-0.2828129,0.026110,13.5181,0.7698
73.9704537,44.9623810,-34.5781518,-0.2763230,0.025831,13.5323,0.7815
74.2203539,45.0297862,-34.3375099,-0.2699026,0.025553,13.5468,0.7932
74.4702541,45.0956518,-34.0964492,-0.2635540,0.025255,13.5614,0.8061
74.7201543,45.1599961,-33.8549722,-0.2572802,0.024956,13.5762,0.8189
74.9700544,45.2228320,-33.6131026,-0.2510786,0.024678,13.5913,0.8306
75.2199546,45.2841758,-33.3708474,-0.2449458,0.024404,13.6066,0.8422
75.4698548,45.3440407,-33.1282241,-0.2388822,0.024125,13.6220,0.8540
75.7197550,45.4024419,-32.8852439,-0.2328881,0.023847,13.6377,0.8658
75.9696552,45.4593941,-32.6419193,-0.2269627,0.023576,13.6535,0.8772
76.2195554,45.5149114,-32.3982651,-0.2211049,0.023306,13.6696,0.8886
76.4694555,45.5690093,-32.1542889,-0.2153139,0.023040,13.6858,0.8998
76.7193557,45.6217007,-31.9100090,-0.2095892,0.022776,13.7022,0.9109
76.9692559,45.6730018,-31.6654286,-0.2039302,0.022514,13.7188,0.9218
77.2191561,45.7229249,-31.4205688,-0.1983364,0.022254,13.7356,0.9327
77.4690563,45.7714867,-31.1754288,-0.1928068,0.022000,13.7526,0.9434
77.7189564,45.8186987,-30.9300328,-0.1873406,0.021747,13.7697,0.9539
77.9688566,45.8645778,-30.6843758,-0.1819372,0.021496,13.7870,0.9644
78.2187568,45.9091349,-30.4384846,-0.1765967,0.021246,13.8045,0.9749
78.4686570,45.9523876,-30.1923509,-0.1713180,0.020999,13.8221,0.9852
78.7185572,45.9943463,-29.9460036,-0.1661011,0.020754,13.8399,0.9954
78.9684574,46.0350284,-29.6994319,-0.1609443,0.020518,13.8579,1.0052
79.2183575,46.0744440,-29.4526653,-0.1558462,0.020284,13.8760,1.0148
79.4682577,46.1126101,-29.2056930,-0.1508118,0.019999,13.8943,1.0275
79.7181579,46.1495401,-28.9585413,-0.1458509,0.019705,13.9127,1.0407
79.9680581,46.1852541,-28.7112031,-0.1409675,0.019372,13.9314,1.0562
80.2179583,46.2197694,-28.4637017,-0.1361688,0.019033,13.9503,1.0722
80.4678584,46.2531079,-28.2160312,-0.1314533,0.018708,13.9695,1.0874
80.7177586,46.2852872,-27.9682157,-0.1268184,0.018386,13.9890,0.6176
80.9676588,46.3163286,-27.7202464,-0.1222639,0.018064,14.0000,0.0000
81.2175590,46.3462491,-27.4721485,-0.1177900,0.017742,14.0000,0.0000
81.4674592,46.3750705,-27.2239111,-0.1133964,0.017421,14.0000,0.0000
81.7173593,46.4028099,-26.9755602,-0.1090831,0.017100,14.0000,0.0000
81.9672595,46.4294887,-26.7270830,-0.1048496,0.016781,14.0000,0.0000
82.2171597,46.4551243,-26.4785064,-0.1006961,0.016461,14.0000,0.0000
82.4670599,46.4797381,-26.2298159,-0.0966222,0.016142,14.0000,0.0000
82.7169601,46.5033475,-25.9810390,-0.0926281,0.015824,14.0000,0.0000
82.9668603,46.5259740,-25.7321596,-0.0887135,0.015505,14.0000,0.0000
83.2167604,46.5476350,-25.4832057,-0.0848786,0.015187,14.0000,0.0000
83.4666606,46.5683520,-25.2341598,-0.0811231,0.014868,14.0000,0.0000
