s_m,x_m,y_m,psi_rad,kappa_radpm,vx_mps,ax_mps2
487.1910569,20.4095349,-13.1033515,-2.1451294,0.0013102,16.7630570,-11.2010470
489.1877415,22.0875075,-14.1855146,-2.1412520,0.0040065,15.3710820,-10.1383900
491.1844262,23.7759472,-15.2544555,-2.1270973,0.0101335,13.9922774,-5.4717224
493.1811108,25.4810670,-16.2724701,-2.0810056,0.0381582,13.1883744,-3.3286199
495.1777955,27.2755332,-17.1691209,-1.9814891,0.0546049,12.6744156,-2.7111124
497.1744802,29.1522442,-17.8636441,-1.8663405,0.0626277,12.2398667,-2.2060388
499.1711648,31.1262760,-18.3286645,-1.7413177,0.0556166,11.8745446,-4.1694132
501.1678495,33.0890490,-18.5635484,-1.6382974,0.0607931,11.1514485,-0.0775283
503.1645341,35.0668251,-18.5504725,-1.4779119,0.0967389,11.1375583,-0.0775283
505.1612188,37.0098190,-18.1931684,-1.3082156,0.0734274,11.1236507,2.8370832
507.1579035,38.8863891,-17.5528987,-1.1804443,0.0585434,11.6217523,4.0084171
509.1545881,40.7090042,-16.6813801,-1.0726089,0.0480789,12.2911438,4.6421876
511.1512728,42.4176892,-15.6476458,-0.9819282,0.0446952,13.0234475,4.3132283
513.1479574,44.0429128,-14.4516749,-0.8928080,0.0390841,13.6687417,4.5809632
515.1446421,45.5421491,-13.1584638,-0.8304350,0.0232951,14.3222895,5.1717950
517.1413267,46.9999258,-11.7864411,-0.8099737,-0.0036325,15.0260063,5.1588870
519.1380114,48.4504224,-10.4341294,-0.8315479,-0.0069619,15.6965667,5.1460111
521.1346961,49.9316645,-9.0876231,-0.8291226,0.0089578,16.3380577,-6.7270322
523.1313807,51.3812851,-7.7236905,-0.7983013,0.0218295,15.4941474,-4.3279206
525.1280654,52.7773940,-6.2903722,-0.7417765,0.0350620,14.9260048,-1.4285118
527.1247500,54.0691309,-4.7628007,-0.6573018,0.0493233,14.7336704,-0.1353379
529.1214347,55.2172566,-3.1076092,-0.5535790,0.0554169,14.7153182,-0.1353379
531.1181194,56.1669596,-1.3465885,-0.4364520,0.0515441,14.6969431,0.7314709
533.1148040,56.9273312,0.4711557,-0.3673775,0.0198766,14.7959849,5.1631743
535.1114887,57.5878505,2.3335365,-0.3086287,0.0367195,15.4770679,1.2020350
537.1081733,58.1210159,4.2525997,-0.2326648,0.0397175,15.6313723,-0.1523322
539.1048580,58.5020532,6.2424497,-0.1417632,0.0492345,15.6119019,-0.1523322
541.1015427,58.6936793,8.2362057,-0.0533047,0.0389721,15.5924072,2.3730245
543.0982273,58.7304311,10.2279057,0.0112967,0.0237180,15.8933799,5.1421253
545.0949120,58.6746158,12.2173514,0.0378723,0.0038862,16.5267641,5.1292913
547.0915966,58.5941477,14.2118081,0.0413568,-0.0003805,17.1352586,5.1164893
549.0882813,58.5146105,16.2074851,0.0377591,-0.0021896,17.7214310,5.1037193
551.0849660,58.4435950,18.2031328,0.0333797,-0.0021839,18.2874316,5.0909812
553.0816506,58.3812042,20.1985804,0.0291895,-0.0020142,18.8350822,5.0782748
555.0783353,58.3268376,22.1945337,0.0253198,-0.0018741,19.3659430,5.0656002
557.0750199,58.2799372,24.1909448,0.0216959,-0.0017537,19.8813621,5.0529571
559.0717046,58.2400233,26.1870251,0.0183393,-0.0016089,20.3825142,5.0403457
561.0683893,58.2065296,28.1834510,0.0152398,-0.0015197,20.8704300,5.0277657
563.0650739,58.1790975,30.1801614,0.0122510,-0.0014753,21.3460200,5.0152171
565.0617586,58.1575663,32.1766419,0.0093233,-0.0014576,21.8100937,5.0026999
567.0584432,58.1418434,34.1733561,0.0064324,-0.0014358,22.2633738,4.9902139
569.0551279,58.1318454,36.1700443,0.0035905,-0.0014109,22.7065097,4.9777590
571.0518125,58.1274731,38.1668133,0.0007968,-0.0013874,23.1400867,4.9653352
573.0484972,58.1286326,40.1636062,-0.0019502,-0.0013635,23.5646351,4.9529425
575.0451819,58.1352275,42.1600976,-0.0046483,-0.0013395,23.9806371,-10.9859278
577.0418665,58.1471651,44.1570359,-0.0072996,-0.0013159,23.0477784,-11.6328550
579.0385512,58.1643485,46.1537610,-0.0099032,-0.0012909,22.0169436,-11.6771150
581.0352358,58.1866720,48.1499234,-0.0124536,-0.0012646,20.9311913,-11.7196825
583.0319205,58.2140558,50.1469328,-0.0149646,-0.0012501,19.7816519,-11.7552822
585.0286052,58.2464136,52.1434324,-0.0174343,-0.0012120,18.5572241,-11.7976977
587.0252898,58.2835863,54.1391906,-0.0197912,-0.0010737,17.2411718,-11.5644551
589.0219745,58.3229771,56.1361454,-0.0185117,0.0023597,15.8454051,-8.9090607
591.0186591,58.3512060,58.1284616,-0.0055516,0.0149681,14.6799078,-5.4592757
593.0153438,58.3189413,60.1271735,0.0443538,0.0343925,13.9175713,-3.6215194
595.0120285,58.1544582,62.1041965,0.1259597,0.0473703,13.3879321,-3.4759320
